root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
-0.956905,17.4059,5.56358,-5.048,-78.0399,25.4592,-11.2428,-1.01871,5.74776,-13.7231,-2.50277,0.383048,-8.62856,-2.14204,-2.81896,-7.18913,17.9598,9.96713,12.1351,22.961,0.985621,5.82559,11.7007,0.67227,1.76918e-14,-4.77083e-15,-3.6514,-27.0769,28.1304,117.703,-60.6854,-3.87863,-47.1858,7.12502,21.8705,-75.9698,1.76918e-14,-4.77083e-15,30.4723,32.6251,-5.53306,29.2319,48.1815,-22.4515,-18.3082,7.12502,3.97273,11.6345,-12.1242,5.0016,-9.96635,20.6919,4.88141,-20.8977,-21.8164,-16.5182,3.43143,-35.7839,9.75175,-13.1443,-0.868383,18.2559
-0.96036,17.3946,5.57147,-5.70152,-77.9055,25.785,-11.0854,-0.917912,5.9563,-13.5524,-2.36097,0.167142,-8.53146,-2.08642,-3.16373,-7.24878,17.9119,10.0618,12.1227,22.8997,0.831057,5.8581,11.663,0.619856,1.15295e-14,-1.27222e-14,-3.87258,-27.0386,28.2277,117.768,-60.7831,-4.02552,-48.0791,7.12502,21.7295,-76.8795,1.15295e-14,-1.27222e-14,30.8497,32.6888,-5.2874,29.2026,48.0549,-22.3305,-17.7493,7.12502,4.08963,12.1911,-11.5692,5.7603,-10.1184,20.4582,5.06477,-21.1599,-22.972,-16.0297,3.3587,-35.9851,9.71173,-13.1687,-1.11113,18.8013
-0.956711,17.3913,5.57127,-6.17554,-77.824,26.2283,-11.0465,-1.08133,5.95045,-13.5506,-2.56823,0.329042,-8.56373,-2.18074,-2.99058,-6.93366,18.0615,9.7233,11.9774,23.196,0.735871,5.74499,11.792,0.61834,-4.57205e-15,2.38542e-14,-3.07054,-27.3147,27.6836,117.772,-61.0714,-3.14564,-48.1852,7.12502,22.5742,-76.8853,-4.57205e-15,2.38542e-14,29.7115,32.2098,-6.24655,29.3366,48.6356,-23.3108,-16.1444,7.12502,3.14294,13.8122,-11.4185,6.126,-10.2823,20.3304,2.42615,-21.8407,-17.0787,-16.0467,3.30773,-36.0604,9.88146,-13.2134,-1.33562,19.0238
-0.953605,17.3908,5.56925,-6.16013,-77.7644,26.1788,-10.992,-1.06059,5.95577,-13.5091,-2.53858,0.20223,-8.5514,-2.16988,-3.12831,-7.01829,18.092,10.1507,12.1175,23.1875,0.651463,5.86267,11.7967,0.570998,2.36554e-14,-1.59028e-14,-3.19245,-27.4198,27.556,117.975,-61.1901,-2.48924,-48.4906,7.12502,23.2041,-77.1128,2.36554e-14,-1.59028e-14,29.7183,32.1371,-6.4366,29.4361,49.0278,-25.4684,-9.00413,7.12502,1.05916,20.973,-11.2889,6.21911,-10.3058,20.1813,-0.701455,-22.1283,-8.5974,-16.1301,3.26446,-36.0341,10.0661,-13.2615,-1.2841,18.7405
-0.949427,17.3928,5.56383,-5.46184,-77.6921,25.449,-10.9185,-1.11725,6.01832,-13.4908,-2.61135,0.168537,-8.58638,-2.21279,-3.19849,-6.9518,18.1573,10.8932,12.1856,23.2539,0.228414,6.0141,11.8279,0.391318,-3.71727e-14,-3.18055e-15,-3.26626,-27.172,27.3344,117.604,-60.9765,-2.57332,-44.9422,7.12502,23.1234,-73.5745,-3.71727e-14,-3.18055e-15,29.9913,32.5457,-6.28115,29.5462,48.6092,-23.7177,-15.9447,7.12502,2.74999,14.0173,-11.2321,5.66574,-10.1453,20.0995,-1.23931,-21.7753,-5.62064,-16.2287,3.34794,-35.8762,10.2311,-13.2791,-1.44074,18.8413
-0.945738,17.394,5.55744,-4.92107,-77.5685,24.9009,-10.9042,-1.1333,6.03962,-13.478,-2.62931,0.184941,-8.58218,-2.22093,-3.19318,-6.81433,18.0994,11.0582,12.0286,23.2108,-0.053772,5.99302,11.7951,0.271356,9.74045e-15,7.95139e-15,-3.27968,-27.176,27.3041,117.571,-61.1149,-2.50164,-46.0479,7.12502,23.1922,-74.6716,9.74045e-15,7.95139e-15,30.107,32.6379,-6.19284,29.6002,48.5783,-24.2058,-19.2769,7.12502,2.27864,10.6906,-11.1705,5.29436,-10.0472,20.0695,-0.525052,-21.4569,-6.36152,-16.3146,3.57521,-35.8102,10.3426,-13.3448,-1.86583,19.1892
-0.94236,17.3951,5.55236,-4.83546,-77.4529,24.9127,-11.0017,-1.00089,6.01505,-13.4449,-2.45885,0.0915826,-8.47401,-2.13374,-3.28136,-7.09014,17.9359,10.6484,12.0552,22.9663,0.212188,5.95515,11.6761,0.383432,-2.24627e-14,7.95139e-16,-3.62517,-27.0887,27.5401,117.598,-61.1961,-2.3611,-46.2628,7.12502,23.327,-74.8695,-2.24627e-14,7.95139e-16,30.3042,32.4895,-6.02595,29.632,48.9697,-25.3988,-21.0364,7.12502,1.12645,8.94042,-11.1671,5.79941,-10.0886,20.0518,-2.44169,-21.739,-1.69865,-16.543,4.15012,-36.0097,10.4431,-13.3689,-2.4301,19.8719
-0.937691,17.3962,5.54875,-4.56618,-77.3708,24.7325,-11.0566,-0.916777,6.00951,-13.4527,-2.35073,0.0656709,-8.44115,-2.08007,-3.30529,-7.29122,17.8494,10.3915,12.2427,22.8245,0.453411,5.98346,11.613,0.488873,1.39149e-15,-1.66979e-14,-3.79012,-27.0901,27.6363,117.673,-61.1099,-2.00734,-46.0616,7.12502,23.6664,-74.6247,1.39149e-15,-1.66979e-14,30.4435,32.4312,-5.76285,29.6173,48.952,-25.8511,-20.5314,7.12502,0.689515,9.44726,-11.1952,6.22551,-10.0598,20.0429,-4.40174,-21.8875,2.75151,-16.7919,4.93404,-36.2588,10.4942,-13.3806,-2.86395,19.6805
-0.934021,17.4006,5.54757,-4.10667,-77.2684,24.3053,-11.0471,-0.863425,6.03706,-13.4103,-2.2796,-0.0249795,-8.39658,-2.04736,-3.41744,-7.60751,17.8328,10.5173,12.441,22.7176,0.656967,6.08358,11.5763,0.562688,1.76918e-14,1.98785e-14,-4.0951,-27.1081,27.6735,117.717,-61.1085,-2.06177,-46.794,7.12502,23.6141,-75.3639,1.76918e-14,1.98785e-14,30.9642,32.8039,-5.24444,29.4216,48.8468,-24.268,-20.6979,7.12502,2.2185,9.27035,-11.1923,6.21218,-9.98746,20.074,-4.96065,-21.726,4.41546,-16.82,4.75975,-36.1688,10.4803,-13.431,-2.70353,18.3957
-0.931057,17.4068,5.54314,-3.86563,-77.1431,24.1273,-11.0879,-0.89206,5.99484,-13.4167,-2.31931,-0.0402237,-8.38383,-2.06443,-3.41273,-7.59832,17.8657,10.6242,12.4903,22.7253,0.802825,6.09327,11.5944,0.595204,2.78299e-15,1.98785e-14,-4.0422,-27.1125,27.5325,117.729,-61.0612,-2.55506,-48.2152,7.12502,23.1409,-76.8453,2.78299e-15,1.98785e-14,31.2643,33.3885,-4.77567,29.1613,49.3619,-20.1543,-23.6763,7.12502,6.19083,6.21323,-11.2332,5.96774,-9.96888,20.1352,-4.56146,-21.5542,3.84821,-16.8012,4.06163,-35.9122,10.4981,-13.3744,-2.58576,18.5418
