root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
1.58066,18.6552,1.74474,2.13643,-35.242,0.958374,1.81677,-0.0543468,-0.388484,0.368119,-0.0763825,0.636135,-0.639953,-0.0376253,0.870596,-11.7537,-1.51936,-7.24374,9.46567,-1.07024,1.99646,4.817,-0.662726,1.71101,-3.66509e-14,9.93923e-15,-34.1711,3.45448,-83.7163,19.3217,11.6089,-17.9019,-3.11732,7.12502,8.36497,-32.9317,-3.66509e-14,9.93923e-15,-31.8002,-7.49984,85.5862,29.9236,-7.29223,-21.5063,23.6513,7.12502,4.8855,53.575,-11.514,20.5024,16.4626,29.0396,-19.7909,-12.9294,-1.853,0.352241,-1.5005,-18.3918,23.4631,-24.242,22.7959,-8.76355
1.5583,18.6508,1.74743,1.74965,-35.0776,1.22807,1.81059,-0.0415931,-0.559055,0.392637,-0.0633333,0.519178,-0.611575,-0.0309992,0.846158,-11.4792,-1.52849,-7.33936,9.25171,-1.11561,2.22551,4.7089,-0.670885,1.79502,1.06573e-13,3.18055e-15,-34.191,3.3596,-83.799,19.1132,11.6379,-17.8884,-2.54155,7.12502,8.37804,-32.3554,1.06573e-13,3.18055e-15,-31.7159,-7.86042,85.7649,30.2074,-7.11338,-21.4862,23.7923,7.12502,4.90487,53.7155,-11.3033,20.218,16.4104,29.2881,-19.9116,-12.9018,-2.25894,0.557827,-1.42789,-18.4998,23.6029,-24.1192,22.4493,-8.63182
1.53324,18.6459,1.75282,1.38424,-35.0482,1.4196,1.78606,0.0401109,-0.714147,0.424416,0.0423481,0.446029,-0.567355,0.0217338,0.855804,-11.3406,-1.55687,-7.34958,9.13504,-1.1687,2.27338,4.65272,-0.692818,1.80786,2.38045e-14,6.16232e-15,-34.3374,3.8031,-84.0941,19.1673,10.7029,-17.8752,-2.16527,7.12502,8.39082,-31.9786,2.38045e-14,6.16232e-15,-31.638,-8.16142,85.9587,30.4822,-7.2627,-21.0436,24.1608,7.12502,5.33225,54.0738,-11.0387,20.005,16.4295,29.4834,-20.0306,-12.7484,-2.2458,0.792828,-1.34806,-18.5548,23.7716,-23.9422,22.2521,-9.00007
1.50912,18.6431,1.75781,1.0808,-34.9461,1.4398,1.81084,0.0865894,-0.723069,0.432311,0.103853,0.424675,-0.574373,0.0524833,0.837538,-11.1119,-1.56265,-7.3819,9.01273,-1.19042,2.27818,4.57851,-0.703318,1.8135,-4.85283e-14,1.19271e-15,-34.4574,4.54581,-84.5198,19.087,9.46741,-18.3596,-1.70592,7.12502,7.9233,-31.5374,-4.85283e-14,1.19271e-15,-31.5784,-8.25471,86.0647,30.7427,-7.93331,-19.6941,24.8729,7.12502,6.63512,54.749,-10.7107,19.8943,16.6361,29.6695,-20.1438,-12.7842,-2.15057,1.02473,-1.28131,-18.4316,23.9726,-23.7509,21.956,-9.34108
1.49039,18.6422,1.76044,0.744296,-34.6521,1.41238,1.94818,0.0444631,-0.609274,0.447654,0.0488456,0.392199,-0.634381,0.0249866,0.741692,-10.8641,-1.55176,-7.42623,8.85148,-1.19111,2.29665,4.4883,-0.702444,1.82689,4.56584e-14,-2.78299e-15,-34.5088,5.33616,-84.9478,19.0255,8.64331,-18.193,-1.66215,7.12502,8.08403,-31.4875,4.56584e-14,-2.78299e-15,-31.605,-8.99363,86.4957,30.9661,-6.42253,-20.643,24.4825,7.12502,5.719,54.3853,-10.2966,19.7289,16.917,29.8369,-20.2731,-12.9892,-2.1628,1.26714,-1.19934,-18.2354,24.196,-23.3804,21.5851,-10.0761
1.46628,18.6418,1.76389,0.321093,-34.396,1.52065,1.97446,-0.00840389,-0.649277,0.502034,-0.0231512,0.31864,-0.592204,-0.0113456,0.690582,-10.5779,-1.536,-7.47861,8.66164,-1.19713,2.40639,4.38374,-0.698653,1.86968,4.86401e-14,1.39149e-15,-34.4584,6.09712,-85.3538,18.9384,8.19989,-17.4581,-1.64871,7.12502,8.79326,-31.4455,4.86401e-14,1.39149e-15,-31.5087,-9.45922,86.7045,31.1286,-5.86159,-20.927,24.2866,7.12502,5.44486,54.1967,-9.84725,19.5726,17.0729,29.9952,-20.4526,-13.1059,-2.0685,1.54959,-0.966119,-18.1363,24.448,-22.9615,21.1397,-10.8546
1.43589,18.639,1.76879,-0.112697,-34.2438,1.63306,1.90328,-0.0168846,-0.761454,0.566654,-0.0365673,0.255608,-0.485946,-0.0186632,0.689188,-10.2559,-1.55162,-7.4653,8.52395,-1.24562,2.39927,4.29064,-0.721821,1.86291,8.24335e-14,-4.17448e-15,-34.3217,6.65345,-85.5784,18.7213,8.07315,-16.0888,-0.555322,7.12502,10.1145,-30.2922,8.24335e-14,-4.17448e-15,-31.3946,-9.69508,86.8436,31.2655,-5.76049,-20.7233,24.2354,7.12502,5.6415,54.1403,-9.38955,19.3918,17.2246,30.1587,-20.5858,-13.0876,-2.00033,1.88141,-0.688724,-18.0531,24.6994,-22.5516,20.7536,-11.6273
1.40366,18.6335,1.77649,-0.511421,-34.0737,1.70146,1.72515,-0.00567085,-0.818188,0.651769,-0.021418,0.19118,-0.299359,-0.0122283,0.654585,-10.0264,-1.59257,-7.44313,8.51182,-1.32161,2.38951,4.25273,-0.760151,1.85207,-4.3919e-14,-3.77691e-15,-34.1649,7.22768,-85.7789,18.6402,8.05844,-14.3896,0.277233,7.12502,11.7535,-29.373,-4.3919e-14,-3.77691e-15,-31.2168,-10.1377,87.0333,31.3831,-5.37598,-20.3731,24.4478,7.12502,5.97965,54.3434,-8.92345,19.1989,17.4104,30.3292,-20.7827,-13.006,-1.90974,2.23253,-0.458076,-17.9444,24.9426,-22.1715,20.3578,-12.4085
1.36956,18.6272,1.78346,-1.00285,-33.8946,1.90541,1.61271,-0.0039023,-1.06073,0.700372,-0.0218559,0.114276,-0.186544,-0.0134628,0.711772,-9.86358,-1.59277,-7.44483,8.57879,-1.34114,2.44687,4.24776,-0.76866,1.86961,-6.60586e-14,2.98177e-15,-34.0421,8.02589,-86.0604,18.6711,8.13938,-13.0041,0.617462,7.12502,13.0892,-28.9518,-6.60586e-14,2.98177e-15,-31.0126,-10.571,87.212,31.324,-5.29003,-20.3364,24.6259,7.12502,6.01509,54.5205,-8.42493,19.0935,17.4903,30.4809,-20.975,-13.0226,-1.6549,2.5581,-0.346111,-17.9732,25.2465,-21.8601,20.0909,-13.2002
1.33446,18.6224,1.79076,-1.44354,-33.723,2.05851,1.5238,-0.00638268,-1.31273,0.682525,-0.0276906,0.0906749,-0.154727,-0.0168669,0.828928,-9.67307,-1.56505,-7.46132,8.72996,-1.31454,2.41592,4.2615,-0.761796,1.86548,-3.03457e-14,1.98785e-16,-33.9065,8.57809,-86.1084,18.594,8.69286,-11.7925,1.07383,7.12502,14.257,-28.4168,-3.03457e-14,1.98785e-16,-30.9905,-11.0358,87.5063,31.2304,-5.41431,-20.6073,24.6609,7.12502,5.75352,54.5628,-7.93198,19.0198,17.6097,30.5869,-21.1817,-13.058,-1.34868,2.7651,-0.244427,-17.93,25.6417,-21.5171,19.893,-14.2699
