root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
-0.44592,16.5664,-0.621031,-162.774,-6.5957,176.959,-4.28854,-2.0956,-4.02039,-0.710335,-2.6433,0.0703373,1.85607,-1.35964,2.16645,-14.0904,2.43363,-0.653263,40.4448,-2.16997,1.56678,17.1622,-2.38195,-0.0646895,-2.08693e-14,-1.39149e-14,-42.8,4.81639,-88.9311,16.9745,-5.54739,-8.75279,16.787,7.12502,17.1844,-12.4732,-2.08693e-14,-1.39149e-14,-42.96,8.65501,77.5715,20.2641,-3.25876,-18.0282,21.7398,7.12502,8.24311,51.559,-60.777,2.46199,21.5966,43.6815,-33.7449,-33.545,55.7363,-22.9365,-4.21245,-31.7961,31.7306,-34.1933,21.8731,-12.1451
-0.44375,16.5561,-0.670491,-162.69,-6.92458,176.769,-4.33803,-2.2116,-4.01649,-0.816842,-2.80192,0.00489084,1.78124,-1.4378,2.08722,-13.923,2.46394,-0.524741,40.465,-2.14706,1.44426,17.1274,-2.38155,-0.140402,1.56232e-14,-1.83876e-15,-43.0583,5.57004,-89.5686,17.4245,-6.63294,-8.18364,16.3521,7.12502,17.7321,-12.8594,1.56232e-14,-1.83876e-15,-42.8301,7.1487,78.5259,19.6147,-3.59679,-17.2491,21.6866,7.12502,8.99495,51.4748,-60.5117,2.30111,21.6825,43.7829,-35.1817,-32.6886,56.7441,-22.7765,-4.28071,-31.9173,31.6974,-34.0608,21.9124,-13.037
-0.438183,16.5414,-0.726327,-162.492,-7.21309,176.749,-4.6368,-2.28641,-3.93577,-0.895505,-2.89768,-0.00651607,1.86898,-1.48739,2.01373,-13.8748,2.46026,-0.418903,40.5156,-2.19686,1.39797,17.1436,-2.3993,-0.191703,3.40854e-14,-7.47927e-15,-43.2013,6.21285,-90.1343,17.7007,-7.42263,-7.72696,16.013,7.12502,18.1715,-13.1582,3.40854e-14,-7.47927e-15,-42.7922,5.46664,79.562,19.2499,-3.98795,-16.1531,21.8334,7.12502,10.0525,51.5733,-60.308,2.53641,21.6744,43.7747,-36.2524,-32.2254,56.0332,-22.8157,-4.33358,-31.8422,31.7498,-33.9113,22.0093,-13.9011
-0.436958,16.5267,-0.793815,-162.387,-7.04269,176.715,-4.99205,-2.23469,-3.91342,-0.961549,-2.81989,-0.0648932,1.99021,-1.45189,1.93383,-13.7143,2.45792,-0.424448,40.4948,-2.22719,1.41825,17.0916,-2.41882,-0.186868,-1.01753e-14,-6.53505e-15,-43.3832,6.89674,-90.7356,17.8865,-8.09092,-7.62349,15.517,7.12502,18.2711,-13.6449,-1.01753e-14,-6.53505e-15,-43.0247,3.74456,80.6794,19.1746,-4.50393,-15.3624,21.5308,7.12502,10.8152,51.2323,-60.0652,2.91118,21.7188,43.7893,-35.78,-32.9647,55.3946,-22.6842,-4.1872,-31.9041,31.7702,-34.287,22.0215,-14.1414
-0.4339,16.5129,-0.853455,-162.025,-7.0047,176.564,-5.43424,-2.28469,-3.98728,-1.15105,-2.87776,-0.0929594,2.0472,-1.48453,1.9284,-13.5098,2.48752,-0.620364,40.4629,-2.17542,1.49963,17.0215,-2.42945,-0.105611,1.38155e-14,7.60351e-15,-43.6702,7.53803,-91.1979,18.3136,-8.69032,-7.36608,15.0852,7.12502,18.5187,-14.0533,1.38155e-14,7.60351e-15,-43.3791,2.00356,81.924,19.0921,-5.10039,-14.6948,20.825,7.12502,11.4591,50.4918,-60.0926,2.86647,21.9068,43.7654,-34.8489,-33.7304,54.5835,-22.8576,-4.08689,-32.0424,31.7974,-34.3781,22.0633,-14.2326
-0.439614,16.4987,-0.92448,-161.668,-7.1468,176.388,-6.0871,-2.39468,-3.9606,-1.2124,-3.00515,-0.126265,2.35298,-1.55582,1.84255,-13.6472,2.52663,-0.86674,40.6123,-2.14399,1.66011,17.1427,-2.44219,0.0100267,-5.75544e-15,-6.01324e-15,-43.7241,7.80613,-91.3596,18.5112,-8.6284,-7.03783,15.1457,7.12502,18.8344,-13.9624,-5.75544e-15,-6.01324e-15,-43.6503,-0.165795,83.5209,18.9595,-5.29492,-14.0681,20.2835,7.12502,12.0634,49.9158,-60.0567,2.6311,21.974,43.6867,-34.5127,-33.8939,54.5012,-22.9566,-4.1383,-32.2017,31.8626,-34.4205,22.0153,-14.6431
-0.435244,16.4849,-0.997983,-161.493,-7.29133,176.201,-6.63525,-2.51031,-4.12888,-1.1738,-3.12484,-0.143909,2.71386,-1.625,1.88186,-13.7287,2.55224,-1.03621,40.7214,-2.15435,1.82004,17.2286,-2.45928,0.106211,2.43294e-14,2.88238e-15,-43.691,8.39735,-91.7704,18.6107,-8.96976,-6.75187,15.1603,7.12502,19.1095,-13.9209,2.43294e-14,2.88238e-15,-43.943,-2.24605,85.0457,18.811,-5.59859,-13.6823,19.3581,7.12502,12.4354,48.9681,-59.8574,3.15843,21.5714,43.5493,-35.0479,-34.6936,54.4755,-22.8749,-4.03997,-32.3451,31.9583,-34.3589,21.805,-15.0199
-0.424612,16.4586,-1.05256,-160.719,-6.95804,175.962,-7.57339,-2.42944,-4.39334,-1.3088,-2.9702,-0.25618,3.09352,-1.56306,1.89177,-13.7941,2.47408,-1.20444,40.6695,-2.27002,2.00418,17.2233,-2.49843,0.201395,-3.42904e-14,-2.08475e-14,-43.5086,8.88253,-92.2152,18.685,-9.82875,-6.27241,14.5674,7.12502,19.5705,-14.4676,-3.42904e-14,-2.08475e-14,-44.1207,-3.9066,86.0786,18.7608,-6.58559,-12.9898,18.1426,7.12502,13.103,47.711,-60.4655,4.09026,21.0003,43.3838,-35.6342,-35.5357,53.4698,-23.6071,-4.06616,-32.5743,32.0476,-34.4484,21.7344,-14.9365
-0.415703,16.4401,-1.11704,-160.334,-6.85122,175.89,-8.05507,-2.3965,-4.42873,-1.41384,-2.91183,-0.325636,3.2465,-1.54075,1.82846,-13.8984,2.45345,-1.08629,40.7071,-2.28838,1.89378,17.27,-2.49949,0.125632,8.70925e-15,-4.29872e-15,-43.5971,9.54039,-92.8468,18.9359,-10.9808,-5.92173,14.09,7.12502,19.9076,-14.9103,8.70925e-15,-4.29872e-15,-44.4508,-5.68688,87.2304,18.6529,-7.31397,-12.5438,17.1086,7.12502,13.5329,46.6488,-60.546,5.04961,20.4595,43.2764,-38.222,-34.683,53.7835,-23.8249,-3.98029,-32.6242,32.0646,-34.629,21.4156,-14.1232
-0.410208,16.4283,-1.188,-160.079,-6.92652,175.713,-8.24999,-2.47091,-4.5435,-1.6724,-3.01634,-0.37346,3.09563,-1.59572,1.82942,-13.7169,2.57897,-0.771777,40.832,-2.12024,1.54611,17.2823,-2.45337,-0.0644734,-5.96975e-15,-3.13583e-14,-44.1948,10.175,-93.4701,19.2561,-11.7378,-6.13184,14.0275,7.12502,19.7056,-14.9937,-5.96975e-15,-3.13583e-14,-45.2696,-7.2047,88.3676,18.6242,-7.78992,-12.147,16.2216,7.12502,13.9153,45.736,-60.4329,5.73593,19.9029,43.2293,-40.9648,-33.1654,54.88,-23.7992,-4.09567,-32.7378,32.0762,-35.0199,21.0027,-12.8861
-0.405427,16.4211,-1.26057,-159.762,-7.05416,175.382,-8.52829,-2.57273,-4.78068,-1.95839,-3.14833,-0.476334,2.96715,-1.668,1.8352,-13.4304,2.68219,-0.502544,40.894,-2.02463,1.33262,17.2374,-2.42658,-0.196828,-3.64024e-15,1.65488e-14,-44.6558,10.1639,-93.7055,19.3705,-11.6703,-6.14406,14.0651,7.12502,19.6939,-14.9573,-3.64024e-15,1.65488e-14,-46.147,-8.45703,89.3491,18.8293,-8.29359,-11.5925,15.5083,7.12502,14.4497,44.9852,-60.4566,6.20574,19.2939,43.2216,-41.8992,-33.4263,54.9001,-23.7869,-4.15161,-33.0009,32.0332,-35.2289,20.7854,-12.5049
-0.400884,16.4169,-1.3305,-159.499,-7.2083,175.328,-8.8534,-2.63996,-4.7732,-2.11336,-3.23996,-0.470176,2.99195,-1.71814,1.81573,-13.4173,2.70242,-0.472791,40.9341,-2.01218,1.31326,17.2562,-2.42623,-0.211241,1.82633e-15,-2.18663e-15,-44.8872,10.5193,-94.0179,19.5354,-11.9816,-5.83274,14.3019,7.12502,19.9931,-14.6895,1.82633e-15,-2.18663e-15,-46.6837,-9.48676,90.2144,18.9879,-8.84309,-10.6448,14.5787,7.12502,15.3626,43.988,-60.5133,6.97474,18.7885,43.2236,-42.8137,-34.3935,54.7373,-23.7776,-4.17129,-32.9805,31.9441,-35.3973,20.9241,-12.4938
-0.39737,16.4037,-1.39776,-159.484,-7.31474,175.43,-9.02494,-2.67161,-4.57957,-2.06146,-3.28591,-0.440504,3.13575,-1.74143,1.72315,-13.658,2.67005,-0.564727,40.8687,-1.96822,1.33135,17.2809,-2.4002,-0.175049,3.33089e-14,1.77415e-14,-44.8441,10.805,-94.1746,19.7338,-12.0541,-5.60585,14.2084,7.12502,20.2112,-14.7601,3.33089e-14,1.77415e-14,-47.0726,-10.948,91.404,19.1299,-8.69505,-10.283,13.4564,7.12502,15.7111,42.8387,-60.2852,7.71311,18.5787,43.2016,-44.89,-34.0851,55.0745,-23.5139,-4.29914,-32.8041,31.8693,-35.7557,20.9895,-12.0306
-0.402527,16.385,-1.47179,-159.461,-7.40933,175.115,-9.23287,-2.71866,-4.66771,-1.99444,-3.32512,-0.58961,3.31906,-1.7668,1.60067,-13.8282,2.62314,-0.534211,40.8156,-1.95523,1.2394,17.2932,-2.38662,-0.216831,1.26228e-14,3.57812e-15,-44.8821,11.0038,-94.4118,19.8503,-12.0632,-5.49552,13.7784,7.12502,20.3172,-15.1789,1.26228e-14,3.57812e-15,-47.5916,-12.497,92.6452,19.1808,-8.5578,-10.682,12.3255,7.12502,15.3268,41.7376,-59.961,7.54863,18.4641,43.1843,-45.963,-33.4614,55.1618,-23.1241,-4.52854,-33.0947,31.8376,-36.0856,20.6877,-11.0326
-0.400214,16.3683,-1.54471,-159.343,-7.43639,174.856,-9.4579,-2.77667,-4.87575,-2.07429,-3.38221,-0.6413,3.37195,-1.80184,1.64683,-13.5659,2.62281,-0.51864,40.6343,-1.87177,1.11397,17.119,-2.36559,-0.253784,-1.98288e-14,-1.65985e-14,-45.1224,11.4569,-94.7688,19.8823,-12.2547,-5.59999,13.8533,7.12502,20.2168,-15.1146,-1.98288e-14,-1.65985e-14,-48.4294,-13.8484,93.9848,19.2323,-8.63965,-11.1075,11.5163,7.12502,14.917,40.9592,-59.8284,7.70935,18.2146,43.1777,-46.8422,-33.5872,55.5699,-22.8922,-4.66077,-33.311,31.8048,-36.1981,20.5032,-11.1075
-0.393191,16.3546,-1.61904,-159.181,-7.41233,174.87,-9.69902,-2.83668,-4.90869,-2.22458,-3.46481,-0.596247,3.35823,-1.84671,1.6935,-13.3692,2.75142,-0.389592,40.6977,-1.71109,0.975693,17.0993,-2.31889,-0.314842,-1.95554e-14,-8.59744e-15,-45.3983,11.8234,-95.0754,19.8225,-12.1673,-6.07235,14.2441,7.12502,19.7628,-14.7712,-1.95554e-14,-8.59744e-15,-49.1734,-14.4407,94.7902,19.3565,-8.99309,-10.4756,11.2429,7.12502,15.5256,40.6396,-59.7547,8.37167,17.996,43.194,-48.6193,-33.1955,57.1858,-22.7758,-4.57964,-33.2348,31.7459,-36.2838,20.3441,-10.9405
-0.399081,16.3472,-1.69953,-159.16,-7.56735,175.011,-9.75101,-2.8406,-4.56513,-2.33171,-3.51154,-0.587514,3.25939,-1.86682,1.50586,-13.5697,2.79791,-0.453195,41.0081,-1.79252,1.15105,17.3311,-2.36044,-0.25372,1.74434e-14,1.71452e-14,-45.6015,11.8966,-95.223,19.824,-12.1325,-6.2663,14.2937,7.12502,19.5763,-14.7407,1.74434e-14,1.71452e-14,-49.6843,-14.8925,95.3374,19.3689,-9.33903,-9.35516,11.2054,7.12502,16.6045,40.5151,-59.3831,7.97292,18.6322,43.2324,-48.6363,-33.1843,56.9975,-22.4463,-4.53629,-33.0598,31.6895,-36.4219,20.2634,-11.3963
-0.407344,16.344,-1.77722,-159.032,-7.80425,175.183,-9.93071,-2.8259,-4.11654,-2.41538,-3.53645,-0.608642,3.24594,-1.87771,1.22432,-13.6465,2.72146,-0.534617,40.9829,-1.9847,1.41933,17.3451,-2.41012,-0.151192,-4.6938e-14,-1.96797e-14,-45.6889,11.9725,-95.4215,19.8129,-12.4918,-5.47374,13.1,7.12502,20.3382,-15.8551,-4.6938e-14,-1.96797e-14,-50.1003,-15.5115,95.8559,19.3588,-9.70271,-8.32217,11.2184,7.12502,17.5988,40.4419,-59.1738,7.49312,19.2577,43.2831,-47.7171,-34.2837,54.5916,-22.2569,-4.59861,-32.8211,31.6539,-36.4447,20.4477,-12.2679
-0.403209,16.3336,-1.85478,-158.844,-7.83767,175.071,-10.3999,-2.89504,-4.24123,-2.36651,-3.59413,-0.62078,3.56514,-1.91436,1.24672,-13.6057,2.70951,-0.472846,40.7296,-1.89998,1.3754,17.1882,-2.34866,-0.155471,-2.05742e-14,-6.4605e-15,-45.5777,12.3452,-95.6347,19.763,-12.7913,-3.23667,9.92825,7.12502,22.4868,-18.7825,-2.05742e-14,-6.4605e-15,-50.2884,-15.6611,96.0708,19.3963,-9.8961,-7.31716,11.2751,7.12502,18.5658,40.4091,-59.0977,7.80058,19.0672,43.3462,-48.054,-35.0407,53.043,-22.1145,-4.51149,-32.872,31.6134,-36.608,20.1918,-12.3843
-0.398289,16.3141,-1.93332,-158.75,-7.79854,174.927,-10.8235,-2.95978,-4.44156,-2.25775,-3.63144,-0.631145,3.92576,-1.94106,1.31562,-13.7142,2.71561,-0.479979,40.6007,-1.79006,1.32738,17.1406,-2.29175,-0.149747,-3.22031e-14,5.06901e-15,-45.4199,12.4779,-95.5856,19.7696,-12.5093,-4.60083,12.4879,7.12502,21.1769,-16.3755,-3.22031e-14,5.06901e-15,-50.5155,-16.1685,96.6963,19.4848,-9.00274,-6.5975,11.5107,7.12502,19.2579,40.5772,-58.8686,8.05086,18.9187,43.3715,-49.0966,-34.4966,54.0733,-21.8868,-4.45437,-32.9863,31.6116,-36.6967,20.2706,-12.9157
