root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
-8.13685,18.7054,0.844703,0.0552617,36.7299,-1.3334,3.90375,0.805923,-2.68077,0.628769,0.941439,-1.80501,-1.55537,0.484724,-0.398435,-7.35546,0.515219,-6.20821,22.0317,0.312627,7.37516,7.95101,0.411655,3.55072,5.30755e-14,-1.19271e-14,-37.3795,-8.57718,-77.8068,22.2377,21.2312,-25.5045,2.52214,7.12502,1.02429,-27.4551,5.30755e-14,-1.19271e-14,-25.5549,1.46193,82.9782,27.2198,-4.94969,-21.5616,22.8658,7.12502,4.83211,52.7907,-0.736654,4.65331,15.1081,30.8195,-18.695,-24.7114,-14.1719,-10.623,-3.05824,-19.7976,27.5956,-24.2229,23.0251,12.2168
-8.09051,18.7041,0.832888,-0.00428353,37.5335,-1.41918,3.88677,0.847315,-2.55683,0.773944,1.00783,-1.76978,-1.39613,0.515507,-0.433189,-7.66091,0.739714,-6.44131,22.4387,0.570646,7.86332,8.11653,0.569832,3.7945,3.06128e-14,-3.18055e-15,-37.4653,-8.54674,-77.7656,22.5625,20.9792,-25.5259,2.55635,7.12502,1.00364,-27.421,3.06128e-14,-3.18055e-15,-25.3864,1.30978,83.1439,27.5904,-4.81275,-21.5051,22.7763,7.12502,4.88667,52.6999,-0.755806,4.20164,15.0372,31.2304,-18.3944,-24.7869,-14.6002,-10.7699,-2.98583,-19.8449,27.8168,-23.9377,22.3444,11.7595
-8.04896,18.7033,0.824775,-0.264359,38.4483,-1.77278,3.91023,0.857652,-2.27893,0.920027,1.0376,-1.67963,-1.25644,0.527892,-0.496425,-7.56905,0.900697,-6.41298,22.4963,0.762145,8.00294,8.10151,0.678129,3.85409,6.55989e-14,-3.18055e-15,-37.5455,-8.39156,-77.8325,22.8596,20.4879,-25.3541,2.57037,7.12502,1.16954,-27.4062,6.55989e-14,-3.18055e-15,-25.2354,1.09099,83.2673,27.9477,-4.72869,-21.3741,22.6254,7.12502,5.01317,52.5461,-0.711299,3.91882,15.3065,31.6549,-18.3979,-25.073,-14.7433,-10.9472,-2.83614,-19.6247,28.1018,-23.4929,21.5293,11.3048
-8.00899,18.6973,0.810427,-0.422158,39.3602,-2.01855,4.09541,0.916083,-2.04375,0.934127,1.1198,-1.62674,-1.34283,0.568738,-0.581059,-7.37437,1.00332,-6.30522,22.647,0.875715,8.0447,8.10682,0.746574,3.86161,-1.57139e-13,2.54444e-14,-37.797,-8.31955,-77.7942,23.1276,20.072,-25.1184,2.70516,7.12502,1.39723,-27.27,-1.57139e-13,2.54444e-14,-25.2896,0.6018,83.5063,28.4072,-4.23375,-21.6359,22.7219,7.12502,4.76037,52.6484,-0.764382,3.50545,15.446,32.1569,-18.229,-25.3108,-15.1099,-11.165,-2.7809,-19.528,28.3164,-23.0311,20.8641,10.7834
-7.97039,18.6886,0.798829,-0.486973,40.1899,-2.06378,4.45127,1.05543,-1.94363,0.825231,1.29498,-1.66225,-1.65154,0.657716,-0.691678,-7.20103,1.05435,-6.04724,23.0044,0.90701,8.02038,8.1943,0.785007,3.8213,4.36332e-14,7.95139e-15,-38.317,-8.54345,-77.6456,23.4322,19.8516,-24.7548,2.63222,7.12502,1.74843,-27.3404,4.36332e-14,7.95139e-15,-25.5648,-0.155401,83.7759,28.9379,-3.52458,-22.1488,23.3697,7.12502,4.26506,53.3067,-0.840056,3.13449,15.4036,32.7285,-17.8429,-25.5629,-15.1333,-11.3174,-2.72213,-19.6073,28.5042,-22.61,20.2581,10.2334
-7.92982,18.6854,0.785253,-0.522988,40.8184,-2.08963,4.73046,1.20868,-1.82807,0.764941,1.49386,-1.70267,-1.86613,0.757392,-0.817237,-7.12524,1.14117,-5.91015,23.356,0.993301,8.08073,8.29202,0.848808,3.83675,3.90612e-14,-4.77083e-15,-38.6884,-8.63632,-77.6227,23.7178,19.3481,-25.1654,2.67954,7.12502,1.35183,-27.2959,3.90612e-14,-4.77083e-15,-25.7603,-0.697268,83.9481,29.3616,-2.96816,-23.0297,24.4558,7.12502,3.41441,54.4082,-1.07216,3.22827,15.3117,33.3841,-18.0645,-25.6339,-13.4823,-11.4133,-2.62373,-19.7103,28.614,-22.2466,19.7646,9.73846
-7.88266,18.6807,0.766847,-0.467803,41.357,-2.05329,4.82735,1.34128,-1.70726,0.786002,1.67407,-1.73106,-1.8943,0.846698,-0.927638,-7.09106,1.26676,-5.9549,23.6281,1.14021,8.25406,8.36288,0.936307,3.92547,1.37658e-13,4.77083e-15,-38.8574,-8.43091,-77.6974,24.0087,18.7545,-26.2831,3.29519,7.12502,0.272283,-26.6844,1.37658e-13,4.77083e-15,-25.7781,-0.678961,83.942,29.5361,-3.1508,-23.3781,24.7957,7.12502,3.07791,54.7532,-1.40375,3.34924,15.1008,34.142,-18.5679,-25.4278,-11.4864,-11.5381,-2.5828,-19.8964,28.7287,-21.9851,19.3736,9.23304
-7.82561,18.6673,0.760705,-0.235035,42.1828,-1.64052,4.78163,1.40101,-1.89169,0.869768,1.74747,-1.82004,-1.78511,0.884312,-0.917823,-7.04971,1.38266,-5.91719,23.9486,1.2772,8.35069,8.45158,1.01948,3.97503,-5.43676e-14,-6.36111e-15,-39.1937,-8.68803,-77.4625,24.5235,19.0376,-26.815,3.74925,7.12502,-0.241452,-26.2304,-5.43676e-14,-6.36111e-15,-25.7928,-0.601901,83.9652,29.6704,-3.40712,-22.6821,23.6381,7.12502,3.75008,53.5848,-1.48487,2.89469,14.5785,34.925,-18.3526,-25.3491,-11.6864,-11.4974,-2.54093,-20.4015,28.7642,-21.6724,18.7209,8.67752
-7.79427,18.6629,0.734958,-0.49298,42.627,-2.02407,5.14816,1.58563,-1.54064,0.839341,2.00082,-1.75675,-2.01116,1.00914,-1.07743,-6.99312,1.49582,-5.81171,24.2044,1.40059,8.44768,8.51745,1.10192,4.00954,-2.71341e-14,7.95139e-16,-39.5078,-9.25506,-77.1099,24.9832,19.4748,-26.9149,3.8323,7.12502,-0.337879,-26.1472,-2.71341e-14,7.95139e-16,-25.7868,-0.781493,84.091,29.8563,-3.22005,-21.9778,22.623,7.12502,4.43016,52.5567,-1.96828,3.037,14.898,35.8505,-17.5271,-25.9666,-13.1988,-11.5924,-2.70185,-20.1966,28.7804,-21.6451,18.3633,9.0756
-7.71073,18.6574,0.751533,-0.367767,43.6354,-1.65037,4.66672,1.57764,-1.64291,1.09491,2.00561,-1.8533,-1.47947,1.01152,-1.09906,-6.88663,1.62158,-5.69409,24.3564,1.53137,8.58223,8.53758,1.19131,4.05062,-8.70677e-14,-7.95139e-16,-39.5104,-9.03028,-77.2202,25.0639,18.8975,-27.0326,3.89915,7.12502,-0.45161,-26.0801,-8.70677e-14,-7.95139e-16,-25.776,-1.11803,84.2395,30.0223,-2.60805,-22.5744,22.9222,7.12502,3.85414,52.8671,-1.92264,2.13232,14.3372,36.8324,-16.5679,-26.0467,-15.2774,-11.2685,-2.55638,-20.6996,28.7604,-21.4257,17.3741,8.90178
