root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
12.9228,18.0439,-22.3142,9.57152,-20.5154,-0.0760282,5.44548,-2.43339,2.50447,-8.07548,-3.05807,0.0919218,-11.884,-1.70757,-0.815857,11.32,6.32941,16.9365,-16.4486,7.88737,-24.1598,-4.86264,4.7913,-11.4476,5.01993e-14,2.9271e-14,-9.28016,-22.1015,-19.0225,38.9145,28.4927,-8.18219,15.4967,7.12502,17.7335,-13.7147,5.01993e-14,2.9271e-14,-9.31966,2.49359,15.9982,32.7327,4.65562,-36.6152,22.914,7.12502,-9.70337,52.6705,-13.825,-7.08777,21.4697,24.421,-16.4614,7.25554,25.8297,-12.8842,-1.97625,-19.959,21.3873,-14.2378,5.47255,-25.9337
12.9195,18.0528,-22.3138,9.36084,-20.6723,-0.101114,5.42398,-2.78947,2.49696,-8.22292,-3.5184,0.351471,-12.0415,-1.91651,-0.452327,12.4141,6.39829,16.4892,-16.4153,8.0053,-24.4138,-5.03585,4.94758,-11.5338,-2.0773e-14,-2.18663e-15,-8.94196,-20.9535,-20.9041,38.7107,28.1874,-7.65319,16.0515,7.12502,18.2425,-13.1131,-2.0773e-14,-2.18663e-15,-11.7762,1.15547,16.6574,33.2747,5.85994,-35.773,23.7966,7.12502,-8.89079,53.5893,-13.5305,-7.20085,21.4443,24.2729,-15.7604,7.57836,26.7712,-12.6884,-2.0656,-19.9611,21.5564,-14.0341,5.82026,-26.7624
12.9153,18.0612,-22.3127,9.11022,-20.8768,-0.181191,5.52419,-2.49167,2.31085,-7.93723,-3.14105,0.235765,-11.7549,-1.71994,-0.540732,12.1516,6.28975,16.316,-16.5363,7.83954,-23.907,-5.09976,4.82493,-11.3068,-4.5969e-15,-1.63997e-15,-10.4536,-21.319,-21.6655,38.5303,28.1607,-7.32865,15.7628,7.12502,18.5547,-13.3723,-4.5969e-15,-1.63997e-15,-11.718,0.321808,18.3148,33.2376,7.12,-34.665,24.6322,7.12502,-7.82149,54.4676,-13.206,-7.27293,21.4629,24.206,-15.3753,8.03924,28.0507,-12.3793,-2.13131,-19.905,21.6442,-13.9833,6.10042,-26.8206
12.9099,18.0683,-22.3074,8.86104,-21.1766,-0.372079,5.54034,-2.44955,2.30983,-7.70718,-3.06863,0.368728,-11.4905,-1.67416,-0.415893,12.1256,6.39255,15.6655,-16.4758,7.90194,-23.5688,-5.1168,4.86523,-11.0586,2.74571e-15,-5.26779e-15,-10.9943,-21.1026,-23.0988,38.2039,28.1284,-7.1054,15.2705,7.12502,18.7694,-13.8439,2.74571e-15,-5.26779e-15,-12.7295,0.334565,19.952,32.9914,7.78567,-33.0353,25.206,7.12502,-6.24825,55.0939,-12.8397,-6.94681,21.5645,24.2034,-15.1294,8.17617,28.8345,-11.9529,-2.20402,-19.7442,21.6594,-13.9107,6.40173,-26.8105
12.9099,18.0742,-22.3059,8.56855,-21.4296,-0.423056,5.56632,-2.29737,2.27121,-7.39907,-2.86372,0.371905,-11.1463,-1.56708,-0.432568,11.3858,6.43605,15.5059,-15.9884,7.91199,-23.5224,-4.84683,4.83707,-10.9278,-2.42517e-14,8.94531e-15,-11.8869,-21.064,-24.2336,37.8402,27.8709,-6.61936,15.6486,7.12502,19.2369,-13.4199,-2.42517e-14,8.94531e-15,-13.399,0.46366,21.8134,32.907,8.20748,-31.4641,26.1569,7.12502,-4.73125,56.0841,-12.5441,-6.68166,21.5305,24.2822,-14.8834,8.1734,29.2637,-11.5254,-2.25697,-19.7349,21.5633,-13.5675,6.65817,-27.3902
12.9142,18.0795,-22.3068,8.18464,-21.5524,-0.205041,5.59779,-2.20706,2.0899,-7.11846,-2.76533,0.301833,-10.8381,-1.50403,-0.429635,10.9541,6.39914,15.3789,-15.832,7.80384,-23.5214,-4.75194,4.76847,-10.8663,-4.3304e-14,-5.26779e-15,-12.603,-21.0257,-25.3184,37.3018,27.6928,-6.01514,16.3004,7.12502,19.8178,-12.7092,-4.3304e-14,-5.26779e-15,-14.2194,0.433746,23.769,33.0234,8.7635,-30.0536,26.8307,7.12502,-3.36918,56.7838,-12.3188,-6.80555,21.2472,24.4107,-14.7049,8.34546,29.2782,-11.1114,-2.2687,-19.9964,21.4022,-13.0766,6.83509,-28.488
12.9146,18.0865,-22.3058,7.79882,-21.6469,-0.0436002,5.61692,-2.20115,1.96991,-6.84692,-2.76722,0.311576,-10.537,-1.49123,-0.359783,10.826,6.42835,15.052,-15.9974,7.74491,-23.5116,-4.80634,4.75169,-10.8076,-8.02842e-14,-2.18663e-15,-12.9122,-21.0187,-26.5542,36.7205,27.717,-5.39953,16.4724,7.12502,20.4095,-12.475,-8.02842e-14,-2.18663e-15,-15.2364,0.644323,25.6954,33.0137,9.48138,-28.8303,26.6923,7.12502,-2.1878,56.6609,-12.047,-6.75115,21.0392,24.5423,-14.5737,8.44811,29.514,-10.6893,-2.24337,-20.1783,21.2668,-12.8534,6.8062,-27.8558
12.9133,18.0905,-22.3084,7.39955,-21.8039,-0.00551213,5.68046,-2.51895,2.01266,-6.81739,-3.16835,0.555208,-10.5414,-1.67694,-0.0611756,12.1123,6.67741,14.0116,-16.6153,7.96877,-23.3235,-5.24216,4.97424,-10.6836,2.47611e-14,-2.18663e-15,-12.3696,-20.3592,-28.2296,36.1718,28.1868,-4.30727,16.9264,7.12502,21.4589,-11.9051,2.47611e-14,-2.18663e-15,-17.5639,0.452286,27.1606,33.0556,10.4519,-27.5125,26.3149,7.12502,-0.915071,56.2927,-11.6861,-6.47478,20.9623,24.613,-14.4407,8.34579,29.9252,-10.2489,-2.17757,-20.2276,21.2108,-12.8464,6.66189,-26.2695
12.9142,18.0856,-22.3132,7.04723,-21.9488,-0.0283673,5.85574,-2.56924,2.02774,-6.62899,-3.22389,0.614856,-10.4346,-1.69957,0.00423576,12.2414,6.75853,13.8135,-16.6736,8.03921,-23.3687,-5.27652,5.03065,-10.678,6.1909e-14,1.68967e-14,-12.5725,-20.5716,-29.2874,35.7711,29.0117,-2.99184,17.6731,7.12502,22.7218,-11.0091,6.1909e-14,1.68967e-14,-18.8576,-0.054198,28.7212,33.1736,11.2444,-26.3636,25.6425,7.12502,0.194594,55.6222,-11.3259,-6.35551,20.9616,24.6,-14.391,8.23649,30.0407,-9.86176,-2.08325,-20.2165,21.2252,-12.7806,6.54614,-25.8812
12.9176,18.082,-22.3131,6.8519,-22.0037,-0.104375,5.91142,-2.55619,2.1338,-6.42713,-3.19389,0.602085,-10.2494,-1.69115,-0.0776378,12.115,6.80198,13.9073,-16.7425,8.09147,-23.4164,-5.25472,5.0496,-10.7078,-2.13072e-14,7.35503e-15,-13.0081,-20.8813,-30.0765,35.5755,29.5221,-1.8563,18.1282,7.12502,23.8112,-10.4162,-2.13072e-14,7.35503e-15,-19.7903,-0.202991,30.2162,33.5437,11.4555,-25.3345,24.7535,7.12502,1.18848,54.7299,-11.0697,-6.39708,21.0208,24.5712,-14.5087,8.16315,29.4954,-9.61044,-1.98916,-20.1567,21.2482,-12.6605,6.45,-26.0048
