root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
-1.08615,18.2954,-36.0871,3.05534,-0.995938,-0.48221,2.81578,-0.802097,-3.73385,-1.86149,-1.12635,3.42981,-3.3668,-0.432054,5.73065,-6.74525,-12.5153,-20.7516,14.9978,-16.8416,13.4612,8.72023,-8.2911,5.86242,1.70209e-15,2.38542e-15,-36.5087,-18.4411,-72.2613,24.2489,-7.55133,-13.036,16.9878,7.12502,13.0585,-12.5835,1.70209e-15,2.38542e-15,-35.7151,19.9488,79.2761,23.7473,-12.0322,0.325571,32.616,7.12502,25.9022,60.8716,-10.2882,0.597322,21.8668,30.777,0,0,0,-8.73715,-4.87897,-19.8547,27.7207,0,0,0
-1.09731,18.2988,-36.0935,3.26605,-0.778442,-0.465023,2.87424,-1.01861,-3.90086,-2.33829,-1.41812,3.55918,-3.85373,-0.546973,5.99099,-5.335,-12.0792,-21.3412,14.6563,-16.4703,13.7467,8.367,-8.19284,6.19313,-1.25483e-15,1.19271e-14,-37.1746,-17.614,-72.1784,24.2944,-7.70363,-11.5849,17.6494,7.12502,14.4569,-11.827,-1.25483e-15,1.19271e-14,-36.7061,20.0175,79.0831,24.0864,-11.8032,0.346879,32.7921,7.12502,25.9226,61.0447,-10.5434,0.592289,21.9187,30.7948,0,0,0,-9.07428,-4.86117,-19.7735,27.8014,0,0,0
-1.09661,18.2978,-36.0782,3.2202,-1.0928,-0.376873,2.99528,-0.799134,-3.84013,-2.01827,-1.13209,3.38583,-3.63003,-0.42177,5.75306,-6.76192,-12.4633,-20.8183,15.0096,-16.7815,13.5763,8.73338,-8.25829,5.92211,2.51587e-15,1.90833e-14,-36.5822,-18.1676,-72.4337,24.3084,-7.69437,-10.8794,17.5849,7.12502,15.1366,-11.8416,2.51587e-15,1.90833e-14,-35.8031,19.7767,79.3549,24.0314,-11.7379,0.298055,33.0937,7.12502,25.8758,61.3531,-10.4833,0.764278,21.7816,30.8423,0,0,0,-8.93426,-4.83915,-19.9312,27.7883,0,0,0
-1.10365,18.2985,-36.0777,3.28421,-0.947022,-0.331556,3.34938,-1.04075,-4.06778,-2.81488,-1.46708,3.54146,-4.61354,-0.531708,6.09817,-4.46139,-11.7583,-21.5649,14.6969,-16.2066,13.842,8.20411,-8.1166,6.35476,-5.44173e-15,-4.77083e-15,-37.9372,-16.8797,-72.2053,24.5148,-7.95558,-10.7457,17.4802,7.12502,15.2655,-11.9365,-5.44173e-15,-4.77083e-15,-37.6499,19.7783,78.9101,24.3878,-11.4282,0.185798,33.3448,7.12502,25.7683,61.6199,-10.5454,0.774304,21.7753,30.8749,0,0,0,-9.02084,-4.79144,-19.9286,27.7795,0,0,0
-1.11192,18.2975,-36.0791,3.28667,-0.671547,-0.302559,3.6119,-0.942317,-3.95857,-2.51349,-1.34565,3.33803,-4.46894,-0.489424,5.81186,-5.88199,-12.2497,-20.9219,15.1343,-16.6852,13.6679,8.61846,-8.25595,6.03835,6.86739e-15,6.36111e-15,-37.3307,-18.0057,-72.2845,24.3388,-7.56668,-10.6891,17.6342,7.12502,15.32,-11.7784,6.86739e-15,6.36111e-15,-36.677,18.9658,79.3781,24.532,-11.1697,-0.00630854,33.0468,7.12502,25.5843,61.3484,-10.5403,0.591783,21.7974,30.9088,0,0,0,-9.02693,-4.74998,-19.9005,27.7264,0,0,0
-1.11659,18.2966,-36.0739,3.2971,-0.623022,-0.266565,3.62082,-1.05201,-4.08486,-2.67799,-1.49587,3.42936,-4.62263,-0.550212,5.9959,-5.26227,-12.0607,-21.1707,15.0959,-16.5009,13.6004,8.47736,-8.21605,6.11858,-1.30825e-14,6.36111e-15,-37.5721,-17.6389,-72.1796,24.3553,-7.42936,-10.7741,17.4557,7.12502,15.2381,-11.9631,-1.30825e-14,6.36111e-15,-37.174,18.817,79.4774,24.838,-10.9202,-0.133525,32.8461,7.12502,25.4625,61.1651,-10.5366,0.506009,21.7796,30.928,0,0,0,-9.00129,-4.80489,-19.9262,27.6833,0,0,0
-1.12076,18.2977,-36.0636,3.35747,-0.614496,-0.236909,3.4215,-1.09641,-4.1444,-2.55423,-1.55135,3.48415,-4.3695,-0.586168,6.08191,-5.58191,-12.104,-21.1967,15.1504,-16.4692,13.4689,8.5372,-8.19643,6.06315,2.04375e-15,8.74653e-15,-37.2056,-17.606,-72.2414,24.3411,-7.31019,-10.4162,17.8694,7.12502,15.5828,-11.5228,2.04375e-15,8.74653e-15,-36.8366,18.7994,79.7648,24.8654,-10.8692,-0.199158,32.9998,7.12502,25.3996,61.3278,-10.5655,0.548359,21.7781,30.937,0,0,0,-9.00965,-4.89773,-19.9412,27.6606,0,0,0
-1.12561,18.2987,-36.0566,3.42913,-0.682819,-0.258026,3.27599,-1.08898,-4.18753,-2.66593,-1.53769,3.52083,-4.40398,-0.573698,6.14297,-4.84223,-11.9548,-21.3008,14.8559,-16.3825,13.5203,8.30503,-8.18907,6.15288,6.10642e-15,-2.38542e-15,-37.3515,-17.2472,-72.3198,24.4486,-7.5997,-11.0297,16.7775,7.12502,14.9919,-12.6598,6.10642e-15,-2.38542e-15,-37.0095,18.673,79.8412,24.9375,-10.8014,-0.245484,33.1489,7.12502,25.3552,61.4833,-10.6251,0.684508,21.8204,30.9319,0,0,0,-9.04156,-4.87173,-19.8969,27.6311,0,0,0
-1.13095,18.2985,-36.0613,3.54598,-1.09002,-0.346536,3.27918,-0.896508,-4.14013,-2.60615,-1.27777,3.5141,-4.37965,-0.447681,6.09082,-5.11934,-12.0756,-21.1407,14.9221,-16.5038,13.4467,8.37757,-8.22999,6.06754,-8.35517e-16,-7.95139e-16,-37.112,-17.3101,-72.4409,24.4323,-7.80371,-11.0165,16.9543,7.12502,15.0046,-12.482,-8.35517e-16,-7.95139e-16,-36.5974,18.5042,80.0528,24.9437,-10.6973,-0.223691,33.4686,7.12502,25.3761,61.8,-10.8225,0.979609,21.8953,30.9341,0,0,0,-9.1531,-4.68941,-19.8191,27.6304,0,0,0
-1.13929,18.2979,-36.0464,3.51692,-0.447628,-0.285429,3.17144,-1.17322,-4.26259,-2.67229,-1.64948,3.57333,-4.33292,-0.628527,6.24532,-4.56968,-11.9307,-21.2727,14.7488,-16.3841,13.4528,8.21266,-8.20369,6.1406,1.42255e-15,6.36111e-15,-37.2007,-17.2821,-72.2522,24.1959,-7.47214,-10.0601,18.9228,7.12502,15.9257,-10.4424,1.42255e-15,6.36111e-15,-36.7866,18.552,80.0912,25.1392,-10.5213,-0.0821294,33.4307,7.12502,25.5117,61.7428,-10.6486,0.821067,21.9474,30.9186,0,0,0,-9.12907,-5.02305,-19.7918,27.6365,0,0,0
