root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
17.1275,18.0757,7.97889,6.96021,1.07418,0.612227,4.755,-2.6335,0.112917,-2.94499,-3.55211,-0.668066,-5.77225,-1.7759,-0.411723,7.98957,5.92634,14.6278,-34.8223,4.66381,-22.7,-11.2822,3.02911,-12.2567,9.4547e-15,-5.96354e-16,-48.0397,17.0478,-55.4782,139.692,2.39002,-19.8016,23.6344,7.12502,6.53132,-6.24493,9.4547e-15,-5.96354e-16,-47.1233,-28.9366,42.5344,139.961,21.602,1.57796,8.83978,7.12502,27.1009,36.9145,-9.60796,-1.68228,18.8671,20.1418,-18.1362,6.12477,31.3095,-8.95868,-1.77081,-20.9428,17.3987,-14.7064,2.85111,-34.7228
17.123,18.086,7.97723,6.814,1.16741,0.701571,5.05605,-2.63542,0.068556,-3.00791,-3.5667,-0.789776,-6.01644,-1.78288,-0.494823,7.94252,5.90087,14.8246,-34.4644,4.63769,-22.9059,-11.1144,3.02528,-12.3243,5.37961e-14,0,-46.48,13.6655,-52.6093,140.261,-0.0929176,-20.2035,22.2807,7.12502,6.14333,-7.61022,5.37961e-14,0,-45.0947,-26.6616,39.3567,140.079,23.6122,-2.2883,9.66571,7.12502,23.3969,38.2635,-9.43544,-1.39654,18.7983,20.1159,-18.0473,5.68148,31.2495,-8.80484,-1.85986,-21.0103,17.4089,-14.6444,2.51332,-33.2374
17.1154,18.1033,7.98017,6.932,1.30674,0.465729,5.08943,-2.64963,0.317913,-3.24292,-3.56885,-0.774316,-6.29844,-1.79398,-0.608928,8.1616,5.87038,14.8895,-34.1361,4.63451,-23.024,-11.0231,3.04552,-12.3556,-9.0447e-15,3.97569e-16,-45.5016,10.553,-49.9989,140.81,-1.7695,-20.7655,21.2668,7.12502,5.60075,-8.63917,-9.0447e-15,3.97569e-16,-43.2405,-24.5774,36.3718,140.206,25.7262,-5.91764,10.7647,7.12502,19.9115,39.7646,-9.55661,-1.31792,19.106,20.1004,-17.9516,5.36306,31.0988,-9.04356,-1.89077,-20.6914,17.5778,-14.7104,2.19666,-32.1195
17.1133,18.1269,7.98734,7.22075,1.46104,0.14348,4.77093,-2.65076,0.718421,-3.45582,-3.53996,-0.734818,-6.36271,-1.79772,-0.803522,8.33764,5.88826,14.8235,-33.8052,4.69722,-23.0485,-10.9166,3.10181,-12.3168,1.09083e-14,-3.97569e-15,-44.8905,7.89405,-47.6288,141.378,-2.94175,-21.5262,20.6427,7.12502,4.86632,-9.28146,1.09083e-14,-3.97569e-15,-41.4643,-22.5044,33.5756,140.226,27.97,-8.72702,11.9454,7.12502,17.2092,41.2034,-9.83568,-1.44156,19.4712,20.109,-17.9192,5.40527,31.2092,-9.47375,-1.95047,-20.2843,17.7479,-14.7385,1.93666,-31.3268
17.1164,18.1422,7.9974,7.66896,1.5414,-0.107243,4.20257,-2.63467,1.09357,-3.61133,-3.49543,-0.732721,-6.22288,-1.79415,-1.0381,8.27283,5.93219,14.8665,-33.3915,4.77627,-23.1542,-10.7128,3.15583,-12.3019,4.70747e-14,1.43125e-14,-44.1147,5.66379,-45.5976,141.779,-2.98087,-22.1378,20.0577,7.12502,4.27574,-9.87911,4.70747e-14,1.43125e-14,-39.999,-20.5787,31.3124,140.101,29.9559,-10.9766,12.3769,7.12502,15.043,41.8104,-10.3189,-1.55307,19.7276,20.2254,-17.6835,5.6353,31.3944,-9.98973,-2.04263,-19.9785,17.833,-14.5184,1.67112,-29.8296
17.1201,18.1551,8.00926,8.1718,1.53553,-0.033872,3.59788,-2.63633,1.07134,-3.69452,-3.50796,-0.801759,-5.967,-1.80231,-1.12327,7.85479,5.98295,15.0143,-32.9145,4.82198,-23.3452,-10.41,3.17895,-12.3059,4.22666e-14,1.19271e-14,-43.3541,4.02933,-44.1184,141.902,-1.88201,-22.6534,19.9783,7.12502,3.77783,-9.96796,4.22666e-14,1.19271e-14,-39.0095,-19.026,29.62,140.14,31.2911,-12.8738,12.6437,7.12502,13.2149,42.2048,-10.9228,-1.72117,19.6098,20.4056,-17.1626,5.93454,30.6129,-10.4923,-2.07137,-20.0611,17.8033,-14.1384,1.57017,-29.3198
17.1237,18.1818,8.0246,8.64993,1.57812,0.162556,2.96664,-2.65399,0.909904,-3.77918,-3.54907,-0.870245,-5.6899,-1.81863,-1.12944,7.60178,5.96293,15.0821,-32.5931,4.75956,-23.5086,-10.2375,3.15715,-12.3211,3.01904e-14,0,-43.0173,3.30549,-43.2138,141.932,-0.529861,-22.822,20.4442,7.12502,3.61498,-9.50489,3.01904e-14,0,-38.475,-18.1344,28.4837,140.332,31.8622,-13.8802,12.6088,7.12502,12.2446,42.2303,-11.5372,-2.1783,19.3608,20.5595,-16.6203,6.34046,30.0931,-10.9754,-2.11544,-20.2825,17.7815,-13.7977,1.6418,-30.4531
17.1253,18.216,8.0413,9.04493,1.62421,0.211781,2.49932,-2.66252,0.921002,-3.96119,-3.56458,-0.88995,-5.61645,-1.82914,-1.17278,7.63022,5.94246,15.1098,-32.3766,4.71943,-23.6615,-10.1619,3.1566,-12.3629,-2.2736e-15,-2.78299e-15,-43.1685,3.75809,-43.0715,142.133,0.807761,-22.1832,20.6849,7.12502,4.23187,-9.25277,-2.2736e-15,-2.78299e-15,-38.4737,-18.1053,28.1287,140.561,31.7133,-14.0027,12.1109,7.12502,12.1265,41.7395,-12.0274,-2.49513,19.2922,20.6797,-16.1916,6.62109,30.5622,-11.3513,-2.2906,-20.3205,17.7268,-13.3902,1.68626,-30.6258
17.1238,18.2409,8.05364,9.33795,1.60378,0.109684,2.30753,-2.6716,0.988954,-4.16981,-3.57308,-0.830357,-5.72699,-1.8368,-1.15186,7.43325,6.06135,15.0677,-32.0003,4.88035,-23.7355,-9.93584,3.24644,-12.314,3.42407e-14,-1.98785e-15,-43.5631,5.33521,-43.7564,142.409,2.04796,-21.4278,20.422,7.12502,4.96132,-9.49996,3.42407e-14,-1.98785e-15,-39.0919,-18.929,28.7103,140.95,30.7005,-13.8191,11.8788,7.12502,12.3035,41.4968,-12.3288,-2.41128,19.4038,20.7709,-15.8055,6.47283,30.0941,-11.6128,-2.44342,-20.1803,17.6187,-12.8647,1.66476,-29.4206
17.1225,18.2592,8.06688,9.51263,1.64367,-0.0892172,2.1379,-2.67168,1.10353,-4.31581,-3.56259,-0.693446,-5.78156,-1.83458,-1.07895,7.36277,6.14435,14.8959,-31.7324,4.99061,-23.7253,-9.80254,3.31988,-12.2314,5.13113e-15,-3.97569e-16,-44.1357,7.62991,-45.0662,142.453,2.99673,-20.656,20.4275,7.12502,5.7065,-9.47565,5.13113e-15,-3.97569e-16,-40.1273,-20.5836,30.1942,141.405,29.2379,-13.3672,11.7233,7.12502,12.7392,41.3147,-12.516,-2.4441,19.6217,20.823,-15.287,6.50013,30.5644,-11.7569,-2.44963,-19.9543,17.5599,-12.4803,1.73054,-29.5325
