root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
-0.802987,17.5261,0.048505,11.2241,-7.60028,3.37783,-21.5922,1.65355,-1.90673,5.11447,3.15782,-2.13852,18.3447,1.34205,-0.27668,18.8406,-3.44179,-9.28991,0.738063,-5.8962,14.3024,-2.12037,-3.5855,6.36338,1.59028e-15,1.98785e-14,-20.7232,-62.8412,-63.7044,34.4105,5.94039,-22.7131,22.4603,7.12502,3.72015,-7.48696,1.59028e-15,1.98785e-14,-10.5863,49.6845,66.7578,43.1502,3.66944,-22.6943,31.7527,7.12502,3.73827,61.6997,-21.3238,-8.31987,9.90443,29.4083,-15.9799,-14.7907,-21.2381,-13.3957,-9.91809,-16.3052,19.9668,-24.691,25.9821,-9.7743
-0.803773,17.5276,0.0488872,11.2416,-7.59413,3.40863,-21.7636,1.63977,-1.96666,5.19313,3.16612,-2.13508,18.5501,1.33512,-0.230956,18.7216,-3.42176,-8.65252,0.48752,-5.72447,13.6899,-2.22596,-3.47205,6.05319,-2.93207e-15,1.94809e-14,-20.4056,-63.332,-63.8656,34.2221,6.18616,-22.1534,22.8383,7.12502,4.26062,-7.09884,-2.93207e-15,1.94809e-14,-10.2186,49.9206,67.0389,42.9865,3.47711,-22.7341,31.7002,7.12502,3.69989,61.6478,-21.2866,-8.26896,9.87311,29.371,-16.0401,-14.556,-21.4523,-13.4789,-9.94097,-16.3139,20.016,-24.5018,26.1592,-10.3457
-0.803883,17.5276,0.0483102,11.2346,-7.61088,3.42997,-21.8456,1.63037,-2.00029,5.25048,3.16944,-2.13712,18.6739,1.33086,-0.210859,18.6235,-3.42723,-8.05401,0.338292,-5.61013,13.0377,-2.29587,-3.38478,5.73956,3.47873e-16,-8.54774e-15,-20.1495,-63.4001,-64.105,34.2148,6.13373,-22.034,22.8785,7.12502,4.37592,-7.05624,3.47873e-16,-8.54774e-15,-10.119,49.9689,67.1156,42.977,3.36221,-22.4272,31.4626,7.12502,3.99624,61.4049,-21.3014,-8.25251,9.84933,29.3707,-16.033,-14.356,-21.475,-13.4714,-9.98088,-16.3348,20.0153,-24.4654,26.2436,-9.99212
-0.802576,17.5269,0.0466614,11.2273,-7.66931,3.43448,-21.8771,1.64989,-1.99027,5.27709,3.19745,-2.14859,18.7295,1.34424,-0.218897,18.5714,-3.43595,-7.60997,0.222207,-5.53314,12.5704,-2.35077,-3.32555,5.51438,-1.0138e-14,-1.25234e-14,-20.0493,-63.2695,-64.2481,34.2648,5.95185,-22.0553,22.8323,7.12502,4.35536,-7.10289,-1.0138e-14,-1.25234e-14,-10.0875,49.9007,67.1186,42.9683,3.24061,-22.1202,31.237,7.12502,4.29271,61.1735,-21.3407,-8.21237,9.84182,29.3595,-15.9626,-14.2149,-21.5838,-13.4655,-9.98305,-16.3479,20.0279,-24.7019,26.142,-9.3566
-0.800819,17.5259,0.0462222,11.214,-7.67459,3.42058,-21.844,1.6516,-1.96243,5.25944,3.18871,-2.1441,18.687,1.34398,-0.23354,18.5247,-3.43341,-7.31889,0.230038,-5.47997,12.2334,-2.3602,-3.28255,5.35511,4.79071e-14,-9.34288e-15,-20.1707,-63.1175,-64.1523,34.2941,5.84179,-22.0175,22.8069,7.12502,4.39186,-7.12754,4.79071e-14,-9.34288e-15,-10.1588,49.8639,67.0659,42.977,3.15078,-22.0851,31.2979,7.12502,4.32664,61.2337,-21.3077,-8.20517,9.84662,29.3495,-16.0187,-14.0132,-21.2133,-13.4554,-9.93876,-16.3385,20.0338,-24.7464,26.0378,-9.22728
-0.79991,17.525,0.0464801,11.1932,-7.65984,3.44232,-21.7637,1.63549,-1.98334,5.20014,3.1697,-2.15889,18.56,1.33675,-0.248332,18.5427,-3.42119,-7.06006,0.285765,-5.42489,11.9615,-2.36311,-3.24292,5.22324,-1.59028e-14,2.82274e-14,-20.4578,-62.8947,-63.9962,34.4286,5.67944,-22.0023,22.702,7.12502,4.40659,-7.23213,-1.59028e-14,2.82274e-14,-10.3798,49.7757,66.8759,43.0395,3.13985,-22.3174,31.7392,7.12502,4.1023,61.6795,-21.2515,-8.10805,9.79906,29.3352,-15.9839,-13.9778,-20.9913,-13.4406,-9.94438,-16.3692,20.0526,-24.4729,26.1744,-10.1097
-0.799039,17.5255,0.045342,11.1908,-7.68826,3.43659,-21.7264,1.64225,-1.96163,5.17032,3.17219,-2.17319,18.5005,1.34252,-0.277639,18.5372,-3.43169,-6.87804,0.32527,-5.41078,11.7687,-2.35971,-3.22664,5.13084,1.05356e-14,-1.15295e-14,-20.5732,-62.7008,-64.0039,34.55,5.48876,-21.8785,22.7371,7.12502,4.52614,-7.19457,1.05356e-14,-1.15295e-14,-10.4771,49.7218,66.7541,43.0938,3.16756,-22.5476,32.2947,7.12502,3.87993,62.2391,-21.2652,-8.06681,9.78917,29.3445,-15.9135,-13.9211,-20.7219,-13.4327,-9.97584,-16.3719,20.0346,-24.4027,26.295,-10.4339
-0.797964,17.5266,0.0423765,11.2057,-7.71945,3.44521,-21.7492,1.6451,-1.96376,5.20845,3.17936,-2.17318,18.5637,1.34444,-0.273172,18.3906,-3.4625,-6.82836,0.382851,-5.44272,11.695,-2.31967,-3.23429,5.09509,-4.91992e-15,8.54774e-15,-20.3436,-62.67,-64.2004,34.553,5.41588,-21.7146,22.8323,7.12502,4.6844,-7.09592,-4.91992e-15,8.54774e-15,-10.2947,49.7778,66.8459,43.0508,3.25243,-22.7737,32.5892,7.12502,3.66167,62.5375,-21.3438,-8.13714,9.78474,29.4251,-15.9572,-13.8093,-20.1822,-13.3948,-9.98268,-16.3861,19.9039,-24.558,26.217,-9.65663
-0.796635,17.5209,0.0409727,11.2005,-7.72324,3.45453,-21.7611,1.63846,-1.95489,5.24612,3.1715,-2.18134,18.6207,1.34197,-0.290505,18.2322,-3.48284,-6.87418,0.461446,-5.4764,11.7659,-2.26657,-3.24881,5.11984,5.36719e-15,1.64991e-14,-20.1739,-62.6241,-64.3771,34.5728,5.37842,-21.6522,22.8969,7.12502,4.7446,-7.03,5.36719e-15,1.64991e-14,-10.1336,49.9893,66.9221,42.9962,3.18204,-22.7439,32.4614,7.12502,3.69041,62.4092,-21.4095,-8.29076,9.787,29.5356,-16.0306,-13.7024,-19.7029,-13.2004,-9.90019,-16.4176,19.7357,-25.3728,25.3878,-6.39734
-0.795811,17.5093,0.0416278,11.1756,-7.77134,3.50444,-21.8054,1.63676,-1.99905,5.26792,3.18516,-2.18325,18.6745,1.34209,-0.261446,18.1152,-3.47407,-6.98269,0.530626,-5.48482,11.856,-2.22297,-3.25279,5.16104,-5.06901e-15,-3.18055e-15,-20.1047,-62.5275,-64.409,34.5484,5.31643,-21.8066,22.9286,7.12502,4.59556,-7.00154,-5.06901e-15,-3.18055e-15,-10.0562,50.2022,66.9609,42.9236,3.06299,-22.5819,32.3126,7.12502,3.8469,62.2577,-21.4609,-8.39872,9.72274,29.6529,-16.1326,-13.5241,-19.0573,-12.8769,-9.72273,-16.5225,19.5698,-26.6768,23.9188,-0.729255
