root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
4.14202,17.564,3.95801,20.3165,-12.2008,-4.06848,-7.86178,-0.918663,7.21276,-13.4236,-1.2512,3.31515,-10.1084,-1.18833,-0.412067,-4.31778,17.3901,12.5059,13.7538,21.5859,5.63065,5.60678,11.4859,1.38642,1.70955e-14,3.89618e-14,-10.4707,-21.2555,24.4236,121.354,-57.5213,-2.19839,-45.1872,7.12502,23.4831,-73.7739,1.70955e-14,3.89618e-14,31.1028,33.023,-12.2528,31.17,39.9025,-26.5156,-17.871,7.12502,0.0477361,12.1088,-2.07652,12.1495,-1.99339,2.02339,24.9675,-10.0752,-35.6713,-23.1863,-3.68934,-22.9205,20.9649,-15.247,14.6815,11.1059
4.14084,17.5664,3.95886,20.5198,-12.5611,-4.28566,-7.97214,-0.742738,7.27212,-13.3951,-1.02933,3.33231,-9.99858,-1.08068,-0.433893,-4.64054,17.3796,12.524,13.878,21.5138,5.6392,5.69781,11.4565,1.42004,1.05356e-14,1.82882e-14,-10.6103,-21.285,24.4607,121.351,-57.4129,-2.42525,-45.2656,7.12502,23.2655,-73.8801,1.05356e-14,1.82882e-14,31.5663,33.5918,-11.6373,31.0064,39.2288,-26.3014,-18.0519,7.12502,0.25468,11.9277,-2.0876,12.4729,-1.99479,1.40173,25.2897,-10.1369,-35.6723,-23.4025,-3.49805,-22.7977,21.1414,-15.2791,14.9395,10.8479
4.14385,17.5643,3.96516,20.488,-12.5196,-4.29331,-8.07502,-0.737763,7.37856,-13.3466,-1.03878,3.31327,-9.88844,-1.09341,-0.517733,-4.70823,17.3683,12.5117,13.9916,21.486,5.63848,5.74347,11.4467,1.43251,4.09496e-14,6.36111e-15,-10.57,-21.3316,24.4117,121.333,-57.3947,-2.56082,-45.1902,7.12502,23.1354,-73.821,4.09496e-14,6.36111e-15,31.316,33.3741,-11.9618,31.1183,39.5866,-26.8793,-18.2627,7.12502,-0.303533,11.7168,-2.10553,12.4515,-1.96439,1.6348,25.153,-10.1236,-35.775,-23.3403,-3.46727,-22.8217,21.1608,-15.2445,14.912,10.3925
4.14565,17.565,3.96159,20.5703,-12.6113,-4.32665,-8.1254,-0.694739,7.40826,-13.3494,-0.987571,3.30945,-9.86058,-1.07084,-0.539845,-4.72773,17.3529,12.6049,14.0782,21.4656,5.52484,5.79716,11.4366,1.39805,-4.33351e-14,6.59965e-14,-10.558,-21.3819,24.3803,121.337,-57.3639,-2.64047,-45.1845,7.12502,23.059,-73.8249,-4.33351e-14,6.59965e-14,30.9501,33.0074,-12.4753,31.2629,40.0798,-28.0588,-18.5014,7.12502,-1.44275,11.4735,-2.38901,12.5125,-1.99462,1.84456,25.1251,-10.1365,-35.8782,-23.4675,-3.44869,-22.8053,21.1992,-15.2842,14.9875,10.4152
4.1451,17.5649,3.96329,20.2509,-12.1602,-4.08625,-7.96439,-0.890302,7.31445,-13.2688,-1.23613,3.2576,-9.87268,-1.18537,-0.540902,-4.75928,17.3846,12.6753,14.1169,21.4976,5.50109,5.82617,11.4547,1.39355,-3.598e-14,-4.77083e-15,-10.5713,-21.4987,24.3519,121.338,-57.3315,-2.42671,-45.3006,7.12502,23.2641,-73.9153,-3.598e-14,-4.77083e-15,30.9106,32.9982,-12.5354,31.2413,40.1354,-28.5735,-18.7274,7.12502,-1.93979,11.2436,-1.96157,12.1471,-1.92928,2.04198,24.914,-10.1281,-35.9183,-23.2017,-3.52599,-22.9714,21.1933,-15.3515,14.5814,10.4468
4.14192,17.5672,3.96464,20.5119,-12.6633,-4.25869,-8.13758,-0.751481,7.24423,-13.3368,-1.0614,3.33866,-9.83438,-1.08932,-0.418864,-4.65993,17.4686,12.5953,14.1813,21.6027,5.71828,5.80095,11.5185,1.46561,-9.14409e-15,-1.11319e-14,-10.3997,-21.5234,24.2392,121.319,-57.2482,-2.27126,-45.3195,7.12502,23.4132,-73.9152,-9.14409e-15,-1.11319e-14,30.7996,32.8653,-12.6285,31.2107,40.1047,-28.5706,-18.6081,7.12502,-1.937,11.3629,-2.67131,12.553,-2.04642,2.40734,24.7733,-10.1534,-36.0629,-23.3785,-3.39017,-22.8847,21.1548,-15.3127,14.9286,10.5511
4.14327,17.5662,3.9648,20.5267,-12.6107,-4.28101,-8.16708,-0.770814,7.30323,-13.368,-1.08915,3.35209,-9.8588,-1.10936,-0.435685,-4.68613,17.4835,12.5415,14.3706,21.5962,5.87797,5.8428,11.5304,1.52934,-3.12092e-14,1.03368e-14,-10.3055,-21.4321,24.1622,121.321,-57.1625,-2.36651,-45.2893,7.12502,23.3218,-73.8966,-3.12092e-14,1.03368e-14,30.7064,32.6694,-12.7713,31.1796,40.1061,-28.4691,-18.4958,7.12502,-1.83893,11.476,-2.89248,12.5108,-1.99633,2.8397,24.4869,-10.1566,-36.2149,-23.3778,-3.51398,-22.8232,21.1127,-15.2056,15.0014,10.5666
4.14168,17.5652,3.96344,20.3072,-12.1994,-4.10014,-8.0393,-0.913443,7.24266,-13.3235,-1.26892,3.30151,-9.89056,-1.19421,-0.453519,-4.86445,17.4329,12.5891,14.52,21.4986,5.81765,5.92971,11.4868,1.52647,4.63168e-14,1.11319e-14,-10.3918,-21.4097,24.1903,121.332,-57.1334,-2.52853,-45.3428,7.12502,23.1664,-73.9698,4.63168e-14,1.11319e-14,30.6627,32.5682,-12.8786,31.1877,40.1645,-28.7023,-18.7579,7.12502,-2.06422,11.2118,-2.62462,12.1676,-1.89483,3.13257,24.2382,-10.1516,-36.2047,-23.2139,-3.70954,-22.8918,21.1127,-15.1901,14.7567,10.6608
4.13653,17.5676,3.96237,20.5522,-12.6748,-4.2138,-8.1821,-0.744732,7.11191,-13.3227,-1.05581,3.32401,-9.78488,-1.07326,-0.364224,-5.21885,17.4597,12.5369,14.6986,21.4698,5.88423,6.03089,11.481,1.59378,-1.74931e-14,-7.95139e-15,-10.4752,-21.5021,24.2135,121.305,-57.0972,-2.53556,-45.3119,7.12502,23.1596,-73.9397,-1.74931e-14,-7.95139e-15,30.6091,32.6344,-12.9096,31.2713,40.2372,-29.2511,-18.9938,7.12502,-2.59419,10.9702,-3.2325,12.534,-2.03649,3.36293,24.223,-10.1529,-36.0435,-23.4095,-3.62989,-22.8438,21.1053,-15.177,15.1372,10.8114
4.14047,17.5656,3.96672,20.5591,-12.6727,-4.16978,-8.24058,-0.755067,7.15682,-13.3366,-1.07704,3.30986,-9.77131,-1.08933,-0.40476,-5.274,17.5292,12.3844,14.8007,21.5398,6.09229,6.03435,11.5259,1.68485,-2.78299e-14,1.59028e-15,-10.4058,-21.4811,24.1381,121.316,-57.0548,-2.60858,-45.2556,7.12502,23.0896,-73.8921,-2.78299e-14,1.59028e-15,30.3054,32.4172,-13.2077,31.4417,40.5597,-29.8347,-19.1078,7.12502,-3.15784,10.8486,-3.43283,12.5098,-2.0937,3.73607,24.0841,-10.1346,-35.782,-23.4142,-3.70312,-22.8971,21.0882,-15.1853,15.1805,11.1654
