root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
-8.57277,18.6054,3.93948,0.493538,12.8823,0.207978,1.37942,-1.75519,-4.60911,0.243363,-2.40774,-0.56036,-0.35747,-1.1985,2.04152,-4.43153,-11.7441,-11.651,18.0594,-16.9643,10.7636,8.24386,-8.10546,3.76605,-8.74653e-15,-1.74931e-14,-24.3051,40.9192,-90.1173,76.3143,10.4396,5.7322,1.66347,7.12502,31.0681,-25.725,-8.74653e-15,-1.74931e-14,-31.8414,-22.8983,94.6953,87.3179,-1.86751,-12.2819,20.9083,7.12502,13.7854,50.4315,-13.0833,20.1006,13.4649,25.8962,-14.5042,-18.469,-3.42471,-0.927291,-5.18222,-21.835,23.8864,-32.0176,29.4107,7.88615
-8.56168,18.5999,3.96569,0.111914,13.1513,0.60645,1.58685,-1.7314,-5.11739,0.431452,-2.38972,-0.700778,-0.26667,-1.19402,2.18382,-4.56578,-11.7448,-11.5856,18.1755,-16.9644,10.7274,8.29741,-8.09619,3.73536,3.19919e-14,-1.19271e-15,-24.7424,40.2118,-90.3628,74.9755,9.97378,4.59915,1.81687,7.12502,29.9876,-25.7727,3.19919e-14,-1.19271e-15,-31.7907,-22.0771,94.2787,85.5958,-2.10868,-12.4661,21.0282,7.12502,13.6078,50.5634,-12.6183,19.8329,13.2372,26.4562,-14.9647,-18.32,-3.50198,0.0868322,-5.21658,-22.3225,23.0695,-31.5634,29.4738,7.68756
-8.53924,18.5914,3.98412,0.0250907,13.4243,1.75013,1.71409,-1.70926,-6.16175,0.519697,-2.38246,-1.08974,-0.221151,-1.19232,2.36813,-4.45867,-11.7403,-11.5182,18.1923,-16.963,10.6632,8.27154,-8.10031,3.71151,3.61664e-14,1.23246e-14,-25.3087,39.3003,-90.7154,73.5885,9.69783,3.48666,1.91814,7.12502,28.9255,-25.8584,3.61664e-14,1.23246e-14,-31.9574,-21.1803,93.925,83.877,-2.40081,-12.895,20.8452,7.12502,13.1944,50.4077,-12.2084,19.1273,12.0783,26.8142,-15.2723,-17.7907,-3.88453,0.783405,-5.26465,-23.6636,22.6684,-31.3443,29.4739,7.49607
-8.52068,18.5934,3.98104,0.21864,13.3486,1.84443,1.56581,-1.59915,-6.19832,0.423565,-2.22943,-1.13957,-0.250912,-1.11307,2.3327,-4.17737,-11.7409,-11.5864,18.047,-16.9734,10.7015,8.18371,-8.12067,3.75158,-9.31803e-15,-7.95139e-15,-25.8831,38.2262,-90.9706,72.1779,9.45464,2.02282,1.92171,7.12502,27.5264,-26.086,-9.31803e-15,-7.95139e-15,-32.1608,-20.2402,93.657,82.2454,-2.7414,-13.4609,21.0775,7.12502,12.6489,50.6745,-12.5373,18.9924,11.8398,27.0529,-15.3078,-17.6319,-4.0765,0.745242,-5.27547,-23.8351,22.4017,-31.2899,29.5897,7.77887
-8.50754,18.5973,3.98204,0.47458,13.2646,1.40487,1.14907,-1.52304,-5.7977,0.330373,-2.09558,-0.990424,-0.13362,-1.04803,2.25058,-3.99892,-11.7453,-11.7827,17.9469,-16.9757,10.7611,8.14239,-8.13841,3.81112,-2.37299e-14,-1.59028e-14,-26.334,37.3385,-91.0973,70.6365,8.96493,0.0949023,2.1441,7.12502,25.6813,-26.1436,-2.37299e-14,-1.59028e-14,-32.2869,-19.3021,93.4268,80.5788,-2.60192,-14.3243,21.7434,7.12502,11.8164,51.3901,-13.023,19.0969,12.1641,27.1931,-15.2594,-17.7696,-4.38273,0.391381,-5.22044,-23.3586,22.3132,-31.2315,29.6333,7.81519
-8.49195,18.5973,3.99069,0.68816,13.495,1.3549,0.798671,-1.53154,-5.7237,0.270629,-2.08336,-1.00656,-0.00285946,-1.04414,2.18309,-3.87298,-11.7389,-11.7895,17.9459,-16.9682,10.7202,8.11559,-8.14332,3.80784,-1.07468e-14,-8.74653e-15,-26.7342,36.3896,-91.2764,68.8906,8.69606,-1.31196,2.42606,7.12502,24.3332,-26.0493,-1.07468e-14,-8.74653e-15,-32.4094,-18.4946,93.1256,78.606,-2.02597,-15.3966,20.903,7.12502,10.7822,50.6063,-13.155,19.0406,12.1269,27.1515,-15.2828,-17.974,-4.66778,0.0497294,-5.28491,-23.3015,22.5277,-31.1286,29.5638,7.51413
-8.47945,18.5969,3.9964,0.797169,13.7694,1.27624,0.636393,-1.5334,-5.62432,0.219519,-2.07565,-1.05625,0.029521,-1.04,2.07272,-3.93516,-11.7278,-11.6827,18.1264,-16.9522,10.6045,8.16448,-8.13187,3.75142,2.46866e-14,-8.74653e-15,-26.9449,35.3242,-91.3879,66.9712,8.65786,-2.15673,2.53469,7.12502,23.5231,-26.047,2.46866e-14,-8.74653e-15,-32.5471,-17.7573,92.6726,76.5813,-1.61868,-16.009,20.1299,7.12502,10.1915,49.863,-13.1678,18.9555,12.155,27.0887,-15.369,-18.1292,-4.465,-0.20074,-5.50343,-23.2288,22.7572,-31.2795,29.4009,7.69342
-8.47186,18.5961,3.99679,0.823768,13.9146,1.12538,0.621395,-1.47614,-5.52562,0.183917,-1.99928,-1.06165,-0.00822198,-1.00023,2.01247,-4.03908,-11.7453,-11.7188,18.3384,-16.9909,10.6295,8.26445,-8.14232,3.75105,-1.06598e-14,-1.59028e-14,-27.0625,34.1954,-91.4176,65.0271,8.53515,-3.17043,2.62811,7.12502,22.5504,-26.0749,-1.06598e-14,-1.59028e-14,-32.5982,-17.0059,92.1523,74.5438,-1.50077,-16.0725,20.197,7.12502,10.1302,49.9331,-13.2043,18.9193,12.2785,27.0981,-15.4151,-18.1963,-4.06522,-0.327895,-5.5812,-23.0727,22.856,-31.3284,29.2838,7.84167
-8.46081,18.5941,3.99936,0.857163,13.9982,1.17135,0.574728,-1.43638,-5.65573,0.188731,-1.94339,-1.06762,0.0228402,-0.97319,2.07739,-4.03747,-11.7335,-11.7879,18.3829,-16.9804,10.6738,8.28827,-8.13741,3.7767,3.35201e-14,1.63003e-14,-27.1547,33.1342,-91.3834,63.0584,8.42425,-4.78069,2.22889,7.12502,21.0041,-26.6537,3.35201e-14,1.63003e-14,-32.4743,-16.1546,91.603,72.2633,-1.28719,-16.0646,20.1613,7.12502,10.1378,49.8971,-13.1994,18.8781,12.1791,27.0883,-15.449,-18.196,-4.00024,-0.393361,-5.49631,-23.1354,22.9462,-31.1671,29.2366,7.40289
-8.44764,18.5911,4.00565,0.866921,14.0745,1.33308,0.465859,-1.3935,-5.87291,0.231892,-1.87718,-1.11523,0.12868,-0.943669,2.14573,-4.02685,-11.6896,-11.9418,18.476,-16.942,10.8117,8.33967,-8.11717,3.84952,1.9133e-15,-3.18055e-15,-27.2636,31.867,-91.3023,61.0917,8.53963,-6.46909,2.02275,7.12502,19.3814,-27.0314,1.9133e-15,-3.18055e-15,-32.3006,-15.3367,91.0428,69.8114,-1.1346,-16.0452,20.033,7.12502,10.1566,49.7679,-13.1143,18.8486,11.9661,27.0703,-15.5162,-18.1853,-4.09903,-0.386975,-5.30608,-23.3179,23.0274,-30.9691,29.1366,6.91276
