root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
11.3329,17.7328,18.6183,168.362,-72.1183,-167.849,10.3226,3.72322,-1.9181,3.02654,4.67496,1.72958,-2.91911,2.27377,2.27192,-5.18991,-4.81787,-6.0011,-5.22528,-6.09598,9.97824,-0.219651,-3.06144,4.22913,6.21202e-16,-6.90777e-15,-34.973,-33.5357,-65.484,36.2554,-167.183,-27.0599,22.1237,7.12502,-0.477901,-7.85553,6.21202e-16,-6.90777e-15,-27.8907,9.1817,79.2325,25.3926,0.347198,-19.0871,-5.91528,7.12502,7.22108,23.9415,-18.7255,6.7781,20.7183,38.2189,-16.2956,-8.95076,-4.74021,-5.25767,7.12557,-13.8141,27.9751,-21.1858,3.68906,1.54924
11.3218,17.7356,18.6057,168.65,-71.795,-168.167,10.3415,3.73294,-2.01464,3.02153,4.67575,1.67097,-2.93741,2.27465,2.26358,-5.13742,-4.88468,-6.16449,-5.3726,-6.1738,10.2854,-0.252647,-3.10529,4.37262,-1.02871e-14,1.29707e-14,-35.0402,-33.1986,-65.7295,36.5855,-167.518,-26.9124,21.9994,7.12502,-0.335485,-7.98011,-1.02871e-14,1.29707e-14,-27.6471,9.37388,78.9667,24.9767,0.176763,-19.4535,-5.90055,7.12502,6.86738,23.9681,-19.1084,6.90136,20.6964,38.8077,-16.6721,-9.68041,-3.21797,-4.82178,7.15325,-13.8167,27.4101,-21.1214,3.98901,1.85622
11.3074,17.7482,18.5928,170.108,-71.5385,-169.551,10.151,3.75899,-2.52014,3.01681,4.66181,1.53784,-2.86534,2.2704,2.42062,-5.07719,-4.97358,-6.17626,-5.67834,-6.28321,10.4762,-0.345305,-3.17129,4.44754,-2.77553e-14,-1.68967e-15,-34.7662,-32.9736,-65.9607,36.6482,-167.55,-27.0671,21.6375,7.12502,-0.484901,-8.34169,-2.77553e-14,-1.68967e-15,-27.4206,9.81999,78.6345,24.6073,-0.264574,-19.365,-5.89278,7.12502,6.95285,23.973,-19.6773,6.79672,20.2159,39.2529,-17.0053,-9.8636,-0.218824,-4.58632,7.22165,-14.2367,26.9189,-21.0695,4.36773,1.42782
11.2901,17.7603,18.5792,170.663,-71.2085,-169.971,9.91207,3.72708,-2.91298,3.01072,4.59336,1.65692,-2.77596,2.23806,2.78631,-4.85528,-5.02468,-6.24713,-6.23465,-6.33457,10.4076,-0.561735,-3.21263,4.45427,-1.6114e-14,-6.75868e-15,-34.2757,-32.5056,-66.0635,36.5887,-167.483,-27.2747,21.0048,7.12502,-0.685414,-8.97385,-1.6114e-14,-6.75868e-15,-27.3795,11.0501,78.234,24.3335,-1.21519,-18.876,-5.97161,7.12502,7.42481,23.8781,-20.2251,6.65363,20.0803,39.6092,-16.8405,-10.2357,1.33514,-4.38332,7.27066,-14.3233,26.4829,-20.9556,4.73987,1.15037
11.2748,17.7679,18.5638,170.905,-70.8213,-170.078,9.76236,3.63146,-3.26498,2.9718,4.44742,1.9125,-2.76983,2.16838,3.27497,-4.65644,-5.00944,-6.67282,-6.69951,-6.28709,10.3102,-0.742937,-3.19151,4.52225,2.53761e-15,2.24875e-15,-33.8822,-31.5267,-66.0925,36.7113,-167.539,-27.7725,20.5898,7.12502,-1.16616,-9.38674,2.53761e-15,2.24875e-15,-27.5002,12.0688,78.0742,24.2015,-1.51249,-18.8025,-5.71172,7.12502,7.49581,24.1355,-20.7042,6.75879,20.0769,39.8404,-16.4237,-11.1408,0.668392,-4.1939,7.20321,-14.3041,26.1059,-20.9015,5.16973,1.29417
11.261,17.7754,18.5488,171.288,-70.4376,-170.364,9.61886,3.59118,-3.61708,2.9846,4.37146,2.11151,-2.71223,2.13081,3.69785,-4.79742,-5.00681,-7.12165,-6.79933,-6.25708,10.3413,-0.737657,-3.1657,4.62114,-2.25124e-14,1.09332e-14,-33.5028,-30.7053,-66.1351,36.8387,-167.655,-28.0641,20.5167,7.12502,-1.44786,-9.45813,-2.25124e-14,1.09332e-14,-27.4626,12.6428,78.0901,24.0856,-1.41994,-18.9607,-5.33093,7.12502,7.34313,24.5216,-21.121,7.07666,19.9522,39.9364,-16.3915,-11.7824,0.952129,-4.00933,7.15978,-14.3387,25.8125,-20.9519,5.52339,1.10524
11.2378,17.7779,18.5338,171.333,-70.1326,-170.404,9.55094,3.54798,-3.67544,2.9911,4.31098,2.11361,-2.66674,2.10003,3.74469,-5.10648,-5.01149,-7.07024,-6.6593,-6.25956,10.4394,-0.63458,-3.16246,4.63308,9.66125e-14,1.49958e-14,-33.6105,-30.506,-66.3285,37.2244,-167.358,-28.1377,20.407,7.12502,-1.51887,-9.5673,9.66125e-14,1.49958e-14,-27.3999,13.2274,77.7798,23.9332,-1.40119,-19.1312,-5.02506,7.12502,7.1785,24.8332,-21.3644,7.1459,19.8796,39.9606,-16.2171,-12.128,2.31595,-3.67564,7.2536,-14.26,25.4968,-21.0281,5.58672,1.03677
11.203,17.7793,18.5185,172.153,-69.9077,-171.249,9.48662,3.42937,-3.79175,2.89197,4.14287,1.86513,-2.70805,2.02168,3.5733,-5.20627,-4.97609,-6.76716,-6.58873,-6.22675,10.6074,-0.60065,-3.15424,4.63011,1.46852e-14,1.33683e-14,-33.8388,-30.2088,-66.7175,37.6564,-166.853,-28.3661,20.0515,7.12502,-1.73947,-9.92112,1.46852e-14,1.33683e-14,-27.5372,13.7797,77.1006,23.7706,-1.34865,-19.2224,-4.81544,7.12502,7.09051,25.0458,-21.6449,6.82631,19.4687,39.9649,-15.8842,-12.3169,3.2326,-3.29075,7.26613,-14.5452,25.0937,-21.0917,5.66621,1.38315
11.1674,17.783,18.5033,172.867,-69.723,-171.957,9.39924,3.34118,-3.89561,2.76592,4.02038,1.70243,-2.77482,1.9674,3.47861,-5.08651,-4.97342,-6.63448,-6.69639,-6.22987,10.7663,-0.655426,-3.16725,4.66761,1.4884e-14,-7.55382e-15,-33.1379,-29.1832,-67.0272,37.3373,-167.344,-28.1486,20.1188,7.12502,-1.52941,-9.85551,1.4884e-14,-7.55382e-15,-27.6606,14.0894,76.5931,23.5514,-1.37341,-18.9034,-4.99861,7.12502,7.39842,24.852,-21.9258,6.39056,19.0809,39.9089,-15.7596,-12.3257,4.2025,-2.93539,7.13259,-14.8235,24.6939,-21.1711,5.92025,1.65117
11.1367,17.7873,18.483,173.177,-69.621,-172.27,9.32852,3.29662,-4.02402,2.69457,3.95486,1.68355,-2.81103,1.93899,3.54085,-5.05608,-4.96983,-6.77271,-6.7468,-6.21625,10.9872,-0.665875,-3.16258,4.77819,2.52208e-14,-1.5704e-14,-33.6433,-28.515,-67.0267,37.9685,-168.078,-27.8739,20.1137,7.12502,-1.26415,-9.86229,2.52208e-14,-1.5704e-14,-27.7031,14.0295,76.4772,23.4796,-1.01829,-18.6315,-5.11592,7.12502,7.66086,24.7253,-22.1274,6.11741,18.8002,39.7965,-15.7543,-12.3092,5.58512,-2.58383,7.26559,-14.8827,24.3078,-21.1757,6.00675,1.1076
