root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
0.0325777,17.94,-4.11115,17.7169,-12.0823,0.00291798,8.21119,0.0273231,-5.27264,2.44353,-0.370123,1.0938,-2.02537,-0.184099,4.13992,-14.3051,-8.13668,-14.167,10.3904,-9.7135,11.1749,6.76318,-4.45344,4.86135,-2.18663e-15,-1.66979e-14,-29.2265,23.0792,-97.9739,38.1062,30.5293,-30.7585,4.52146,7.12502,-4.04993,-25.4198,-2.18663e-15,-1.66979e-14,-31.9867,-24.2898,99.8245,41.9213,0.439827,-16.2846,23.6385,7.12502,9.92556,53.3845,-27.1664,-3.26169,17.4331,34.5195,-19.6383,-6.30756,-0.446749,-33.7794,4.62413,-23.2496,23.1939,-4.38697,2.50307,-6.11664
-0.000928462,17.9351,-4.14314,17.8728,-11.9862,-0.0764615,8.30872,0.0305093,-5.16442,2.41624,-0.361636,1.13829,-2.10941,-0.176993,4.12547,-14.3224,-8.07702,-14.1334,10.2678,-9.62939,11.1867,6.71483,-4.41034,4.87056,2.64881e-14,8.84592e-15,-29.3117,23.2012,-98.0911,38.0503,30.3328,-30.503,4.47418,7.12502,-3.80325,-25.4716,2.64881e-14,8.84592e-15,-31.9487,-24.2767,99.8121,41.9529,0.563472,-18.5884,22.9202,7.12502,7.70242,52.7599,-27.0981,-2.9531,17.6386,33.9453,-19.8919,-6.53264,0.26778,-34.0188,4.40628,-22.9308,23.1911,-4.25874,2.69391,-6.19273
-0.0354877,17.935,-4.17778,18.0229,-11.8261,-0.0611334,8.37215,-0.00116174,-5.15265,2.40787,-0.404516,1.19522,-2.14819,-0.197056,4.18327,-14.4844,-8.0123,-14.0979,10.2304,-9.51952,11.1613,6.71254,-4.35278,4.86681,8.92046e-15,2.59414e-14,-29.2807,23.4683,-98.1837,37.9363,29.9969,-30.0247,4.249,7.12502,-3.34135,-25.7046,8.92046e-15,2.59414e-14,-31.8711,-24.4024,99.8498,41.9522,0.752228,-17.8439,23.5475,7.12502,8.42101,53.3596,-27.0788,-2.72917,17.7789,33.5146,-20.2485,-6.724,1.66337,-34.2405,4.27741,-22.7596,23.0559,-4.04647,2.69618,-6.44321
-0.0679745,17.9372,-4.20761,18.1724,-11.6747,-0.120875,8.36047,-0.00431429,-5.03481,2.4049,-0.396598,1.2569,-2.14631,-0.193323,4.18006,-14.4614,-7.94478,-14.019,10.0771,-9.42259,11.0766,6.63848,-4.31,4.83928,-1.26725e-15,-1.63997e-14,-29.3037,23.5724,-98.2302,37.8539,30.0785,-29.8539,4.19445,7.12502,-3.17636,-25.7616,-1.26725e-15,-1.63997e-14,-31.8466,-24.3917,99.904,41.8906,0.44926,-17.6295,23.4589,7.12502,8.62793,53.2626,-27.0424,-2.63695,18.0317,33.0965,-20.4503,-6.95633,1.95906,-34.4326,4.04642,-22.4602,22.954,-3.89016,2.82545,-6.41952
-0.0989993,17.9354,-4.23621,18.3338,-11.6097,-0.183295,8.29947,0.0106019,-4.90202,2.43236,-0.361602,1.2847,-2.08882,-0.178355,4.12951,-14.5075,-7.88007,-13.7947,9.87026,-9.32629,10.8564,6.54482,-4.26956,4.74177,4.80562e-14,-2.93207e-14,-29.2885,23.634,-98.2838,37.6928,30.4514,-29.9656,4.19703,7.12502,-3.28423,-25.7574,4.80562e-14,-2.93207e-14,-31.7795,-24.3474,99.8785,41.8888,0.283461,-18.4743,22.8504,7.12502,7.81253,52.686,-27.0758,-2.55244,18.2807,32.7509,-20.595,-7.18334,1.62638,-34.5883,3.58423,-22.0591,22.8211,-3.66959,3.29079,-6.10711
-0.129713,17.9324,-4.26759,18.4765,-11.5472,-0.140543,8.27036,0.0191745,-4.84556,2.468,-0.343614,1.28494,-2.03813,-0.171639,4.09545,-14.6109,-7.84397,-13.7287,9.67009,-9.26092,10.8426,6.48611,-4.23346,4.73251,-2.19906e-15,1.17034e-14,-29.1782,23.8522,-98.3465,37.441,30.4641,-29.9485,4.19033,7.12502,-3.26768,-25.7644,-2.19906e-15,1.17034e-14,-31.6697,-24.4559,99.8867,41.8715,0.49366,-17.8989,23.2247,7.12502,8.36789,53.039,-27.1623,-2.51489,18.4389,32.4332,-20.7152,-7.50243,1.50395,-34.7655,3.00599,-21.7198,22.7092,-3.4549,3.80553,-6.25523
-0.165494,17.9323,-4.29896,18.5623,-11.5091,-0.165221,8.28062,0.0593661,-4.78507,2.52328,-0.285033,1.29025,-1.99313,-0.145005,4.06077,-14.7253,-7.7972,-13.6072,9.53475,-9.19289,10.8079,6.44592,-4.1952,4.7077,7.30534e-15,-4.02539e-15,-29.0835,24.0807,-98.4602,37.2597,30.3023,-29.8375,4.14112,7.12502,-3.16053,-25.8152,7.30534e-15,-4.02539e-15,-31.5635,-24.5626,99.857,41.8587,0.595646,-17.0425,23.6981,7.12502,9.19435,53.4776,-27.1834,-2.43963,18.6692,32.1378,-20.8963,-7.74213,2.00443,-34.9037,2.86117,-21.4635,22.6229,-3.27454,3.91544,-6.70896
-0.200061,17.9338,-4.32756,18.5737,-11.5043,-0.200499,8.39087,0.0953909,-4.75808,2.54929,-0.238865,1.33862,-2.032,-0.121702,4.09232,-14.7456,-7.73031,-13.5352,9.34951,-9.09136,10.7403,6.37062,-4.14789,4.68647,-1.64556e-14,-5.06901e-15,-29.2037,24.3956,-98.568,37.2079,30.3109,-29.9728,4.27193,7.12502,-3.29123,-25.6824,-1.64556e-14,-5.06901e-15,-31.5161,-24.5584,99.884,41.8378,0.66566,-16.9757,23.7265,7.12502,9.25876,53.5032,-27.112,-2.39175,18.9006,31.861,-21.1035,-7.86827,2.46282,-34.9352,2.82274,-21.2388,22.5351,-3.15831,3.96553,-6.82639
-0.232019,17.9336,-4.35758,18.5741,-11.499,-0.20742,8.58127,0.142894,-4.7044,2.53609,-0.180077,1.3625,-2.15762,-0.0889344,4.08263,-14.7911,-7.67982,-13.5257,9.2562,-9.01142,10.7346,6.33783,-4.108,4.69222,-3.25836e-14,3.42655e-14,-29.3682,24.5527,-98.6025,37.2613,30.7046,-30.0236,4.61388,7.12502,-3.34026,-25.3397,-3.25836e-14,3.42655e-14,-31.53,-24.6819,99.9902,41.7241,0.739995,-17.1264,23.4539,7.12502,9.11339,53.237,-27.0522,-2.35194,19.0821,31.5837,-21.2794,-7.90639,3.41881,-34.9674,2.58825,-20.9654,22.4719,-3.04894,4.18402,-6.83545
-0.265331,17.9345,-4.3913,18.6236,-11.5071,-0.279796,8.71124,0.210006,-4.60677,2.52615,-0.0881352,1.39644,-2.24997,-0.0407899,4.05428,-14.9571,-7.63287,-13.4877,9.2824,-8.93478,10.7286,6.36212,-4.06498,4.69003,7.20594e-15,-1.20886e-14,-29.3935,24.4986,-98.5004,37.3511,31.5342,-29.4587,4.82572,7.12502,-2.79467,-25.1357,7.20594e-15,-1.20886e-14,-31.5522,-24.8083,100.085,41.6897,0.827055,-17.1022,23.3235,7.12502,9.13671,53.1056,-27.0416,-2.1854,19.3029,31.3199,-21.5037,-8.01954,4.73338,-35.029,2.13914,-20.5087,22.4264,-2.95538,4.69031,-7.05699
