root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
3.0615,17.3489,-3.57989,3.9582,-39.2066,3.27989,2.12201,-0.982608,-7.05137,0.0444582,-1.4624,1.89437,-0.919739,-0.698302,5.97307,-18.6484,-3.5785,-11.9472,22.7846,-2.93108,5.57235,10.695,-1.7442,3.56843,3.09607e-14,-2.66371e-14,-37.2902,6.56481,-88.3448,106.514,15.8783,-23.0044,20.8578,7.12502,3.43884,-9.09418,3.09607e-14,-2.66371e-14,-31.5923,-14.8028,97.4329,100.124,-5.95747,-16.3558,16.834,7.12502,9.85692,46.5833,-19.4352,5.15641,13.0236,43.052,-25.0956,1.92135,-7.10778,-12.5491,-2.17279,-18.7769,34.0267,-21.43,8.99498,-14.6709
3.05911,17.3491,-3.57453,3.92096,-39.2472,3.31633,2.07029,-0.964654,-7.05857,0.0662921,-1.43468,1.8606,-0.873024,-0.686935,5.93953,-18.6941,-3.57767,-11.8703,22.8221,-2.94294,5.55168,10.7167,-1.74573,3.54691,-8.94531e-15,1.59028e-15,-37.2994,6.54353,-88.3574,106.523,15.9085,-23.0211,20.817,7.12502,3.42271,-9.13528,-8.94531e-15,1.59028e-15,-31.5923,-14.8701,97.4008,100.124,-5.86287,-16.4041,16.6864,7.12502,9.81029,46.4379,-19.3965,5.16237,12.9809,43.0495,-25.1313,1.95593,-7.22849,-12.4735,-2.18784,-18.8234,33.9746,-21.4581,9.00953,-14.5678
3.05816,17.3495,-3.57388,3.93075,-39.2401,3.32977,2.04612,-0.976445,-7.07468,0.0708677,-1.44906,1.84728,-0.85242,-0.69504,5.93434,-18.6868,-3.55806,-11.8756,22.8021,-2.93009,5.6126,10.7072,-1.73251,3.57188,7.73769e-14,-6.75868e-15,-37.2981,6.5498,-88.4049,106.538,15.9069,-22.9882,20.8225,7.12502,3.45449,-9.12928,7.73769e-14,-6.75868e-15,-31.5748,-14.8683,97.3616,100.136,-5.85307,-16.3879,16.687,7.12502,9.82591,46.4377,-19.4028,5.21978,12.967,43.0408,-25.1218,1.97246,-6.95033,-12.5009,-2.17471,-18.8359,33.9814,-21.4469,9.05987,-14.8203
3.05771,17.3492,-3.57216,3.95093,-39.2433,3.28251,2.04967,-0.97529,-7.03674,0.0866707,-1.44655,1.84275,-0.83945,-0.694942,5.90775,-18.6382,-3.54721,-11.8379,22.7226,-2.92751,5.60198,10.6674,-1.72774,3.56063,-6.1176e-14,-1.98785e-15,-37.2908,6.54794,-88.4199,106.562,15.8774,-22.9029,20.8324,7.12502,3.53689,-9.118,-6.1176e-14,-1.98785e-15,-31.5568,-14.8521,97.3419,100.143,-5.92649,-16.3719,16.7294,7.12502,9.84133,46.4794,-19.3834,5.21698,13.0104,43.0371,-25.0943,1.95006,-7.24052,-12.4831,-2.1416,-18.8011,33.9754,-21.4437,9.06862,-14.9285
3.05754,17.3483,-3.57072,3.97744,-39.2609,3.2741,2.05514,-0.960573,-7.03542,0.0680806,-1.42776,1.83693,-0.864892,-0.683941,5.90091,-18.5937,-3.53686,-11.8472,22.6899,-2.92288,5.6315,10.6469,-1.72263,3.57321,-2.59414e-14,-3.97569e-16,-37.3308,6.5257,-88.4118,106.583,15.8258,-22.8045,20.9446,7.12502,3.63187,-9.00417,-2.59414e-14,-3.97569e-16,-31.585,-14.8987,97.3466,100.161,-5.89616,-16.4971,16.7518,7.12502,9.72056,46.5075,-19.4097,5.17747,13.0148,43.0374,-25.0934,1.90605,-7.5931,-12.4951,-2.12301,-18.7975,33.9795,-21.4505,9.07495,-14.7595
3.05717,17.3483,-3.56996,3.9956,-39.2565,3.26009,2.08067,-0.969263,-7.04304,0.029791,-1.44209,1.85767,-0.916028,-0.68786,5.92852,-18.5345,-3.51233,-11.9212,22.7093,-2.88108,5.65534,10.6404,-1.70868,3.60102,1.88845e-14,-7.95139e-15,-37.4228,6.56267,-88.4056,106.631,15.7944,-22.82,20.9941,7.12502,3.61694,-8.95498,1.88845e-14,-7.95139e-15,-31.6563,-14.8555,97.392,100.185,-5.88501,-16.4687,16.7276,7.12502,9.74801,46.482,-19.4191,5.17882,13.0272,43.0369,-25.0876,1.89667,-7.3888,-12.5091,-2.13214,-18.7875,33.9825,-21.4056,9.08963,-14.644
3.05522,17.3486,-3.56867,3.97456,-39.2608,3.28311,2.08258,-0.983601,-7.08414,0.0117809,-1.46277,1.85973,-0.931534,-0.69685,5.95485,-18.4708,-3.4857,-11.9346,22.7056,-2.85267,5.67114,10.6244,-1.69593,3.61334,1.21209e-13,3.37934e-14,-37.474,6.62243,-88.4321,106.664,15.7633,-22.9447,20.9589,7.12502,3.49647,-8.99216,1.21209e-13,3.37934e-14,-31.7109,-14.8207,97.3968,100.197,-5.8915,-16.4636,16.7801,7.12502,9.75289,46.5343,-19.3999,5.25111,13.0066,43.0374,-25.1028,1.93987,-6.81867,-12.4928,-2.16227,-18.801,33.9797,-21.4267,9.04435,-14.167
3.05516,17.3493,-3.56866,3.95697,-39.2377,3.30837,2.10244,-0.996183,-7.09302,0.0113411,-1.48141,1.83805,-0.940605,-0.705783,5.93796,-18.4844,-3.47946,-11.9033,22.71,-2.85318,5.67686,10.6279,-1.69267,3.61024,-1.21507e-13,5.56597e-15,-37.4463,6.61908,-88.4755,106.653,15.732,-22.9183,20.9282,7.12502,3.52204,-9.02248,-1.21507e-13,5.56597e-15,-31.7123,-14.8156,97.3452,100.197,-5.88724,-16.426,16.8679,7.12502,9.78914,46.6203,-19.3902,5.2665,12.9932,43.0379,-25.1254,1.87718,-7.0608,-12.495,-2.227,-18.8247,33.9851,-21.4373,9.1021,-14.4093
3.05476,17.349,-3.56861,3.96144,-39.2248,3.31765,2.11089,-0.99124,-7.11167,0.00479002,-1.47607,1.83465,-0.952614,-0.702335,5.94521,-18.4695,-3.49925,-11.9332,22.6866,-2.87999,5.70286,10.6201,-1.70394,3.62037,-1.2921e-14,2.50469e-14,-37.439,6.5964,-88.4737,106.66,15.7451,-22.8113,20.8445,7.12502,3.62533,-9.10445,-1.2921e-14,2.50469e-14,-31.6914,-14.8358,97.3235,100.184,-5.9058,-16.4296,16.8618,7.12502,9.78572,46.6144,-19.3963,5.25912,12.9909,43.0383,-25.14,1.824,-7.36091,-12.5075,-2.32316,-18.8379,33.9995,-21.4498,9.21292,-14.6736
3.0542,17.3482,-3.56897,3.98775,-39.2337,3.32073,2.12825,-0.989081,-7.17431,-0.0349949,-1.47659,1.87464,-1.00099,-0.699061,6.02406,-18.4038,-3.50978,-12.0085,22.6743,-2.88191,5.70663,10.6052,-1.71165,3.63382,-4.99943e-14,-7.95139e-15,-37.4926,6.6441,-88.4132,106.668,15.7102,-22.7507,20.8518,7.12502,3.68383,-9.09609,-4.99943e-14,-7.95139e-15,-31.7186,-14.7931,97.3707,100.193,-5.89797,-16.3976,16.8352,7.12502,9.81655,46.5864,-19.4309,5.29139,12.9853,43.0316,-25.1439,1.82456,-7.1435,-12.5587,-2.22887,-18.8321,34.0369,-21.4505,9.14199,-14.6375
