root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
2.63418,15.8511,17.0682,-51.5363,-85.2164,51.5966,11.7369,2.07133,-4.08804,4.18148,2.0353,-1.99415,-2.27316,0.925107,-0.0453803,-8.50342,1.89053,-12.8269,23.7719,3.89067,2.19069,8.55296,0.7229,3.23277,-1.23743e-14,2.24627e-14,-32.9362,21.8152,-97.2486,132.884,7.11728,-19.0523,22.0034,7.12502,7.25471,-7.85222,-1.23743e-14,2.24627e-14,0.62032,-16.5075,89.704,134.502,12.0637,-8.49372,9.42514,7.12502,17.4337,38.6633,-14.1244,-17.4526,19.5789,69.3845,-30.0979,-4.98765,-6.82304,-28.444,-2.21121,-5.38545,47.67,-14.7066,-3.34585,-30.3691
2.72425,15.9272,17.0441,-47.0212,-83.7679,46.8913,12.1864,1.93519,-5.08005,4.39508,1.70427,-2.01079,-2.30965,0.746853,0.529085,-8.0499,1.72499,-12.5115,23.3628,3.56555,2.05227,8.36283,0.609497,3.08944,2.93207e-15,2.90226e-14,-33.0076,22.6397,-97.8874,132.783,7.96103,-19.2857,22.086,7.12502,7.02936,-7.77726,2.93207e-15,2.90226e-14,0.541032,-16.9542,89.6885,134.142,11.661,-7.9483,9.2586,7.12502,17.9586,38.4495,-14.4389,-18.485,18.4532,69.7046,-28.9435,-3.4709,0.708798,-28.3651,-2.56411,-6.58035,46.3409,-13.4083,-3.22524,-34.0855
2.81076,16.0203,17.0197,-46.4622,-82.3985,46.076,12.6794,2.04417,-5.96175,4.67394,1.68834,-2.19352,-2.30021,0.720043,0.824692,-7.58715,1.43828,-11.9886,22.9155,3.04926,1.90755,8.17347,0.42582,2.8959,1.17283e-14,-1.55052e-14,-32.9305,22.5794,-97.2402,133.59,7.083,-18.4512,21.9212,7.12502,7.83482,-7.9136,1.17283e-14,-1.55052e-14,0.654765,-17.8623,89.3361,133.739,10.6748,-9.31875,9.67877,7.12502,16.6396,38.9855,-14.4587,-19.1864,17.168,69.5904,-27.4659,-2.53852,-0.407923,-27.7618,-2.3754,-7.92822,44.4994,-11.9601,-3.83768,-35.3111
2.90388,16.1359,16.9784,-40.825,-81.6205,40.4143,13.0854,2.07499,-6.01315,4.83124,1.69671,-2.02883,-2.36118,0.719128,1.0158,-7.2138,1.10186,-12.0669,22.609,2.47373,2.25128,8.03492,0.201355,2.96689,1.32192e-14,5.56597e-15,-32.8725,21.981,-95.0801,135.132,5.10614,-18.0313,22.0614,7.12502,8.24011,-7.75787,1.32192e-14,5.56597e-15,0.841393,-18.7212,89.0501,133.287,9.97261,-11.0802,10.3308,7.12502,14.9433,39.7717,-14.7565,-19.6504,17.2685,69.2646,-25.8577,-1.59274,0.0305377,-27.4567,-2.05921,-8.10276,42.5419,-10.1006,-4.96985,-34.0896
2.99685,16.2744,16.8972,-35.5111,-80.4835,35.7116,12.9496,1.99371,-6.64257,4.83277,1.53735,-1.82261,-2.29401,0.635794,1.6105,-7.00334,0.816286,-12.343,22.3437,1.96497,2.89262,7.93006,0.0173718,3.18021,3.41661e-14,-2.29596e-14,-32.8496,22.2155,-95.1743,135.14,6.39556,-19.935,23.0339,7.12502,6.40259,-6.84937,3.41661e-14,-2.29596e-14,1.0927,-19.0978,88.7437,132.88,10.4992,-10.5202,10.0323,7.12502,15.4827,39.4323,-15.7981,-20.1737,17.6333,68.7094,-23.84,-0.546232,1.47313,-27.7949,-2.28874,-8.3283,40.4231,-7.85478,-5.48867,-32.4503
3.09351,16.4138,16.8339,-29.6046,-79.9004,30.1241,13.0409,1.92422,-6.31859,4.9437,1.49394,-1.58544,-2.22315,0.612327,1.68342,-7.15418,0.534756,-12.0961,22.1147,1.51748,3.18577,7.91009,-0.127448,3.20025,1.47349e-14,2.98177e-16,-32.5887,22.6013,-95.0891,135.244,7.33374,-21.3682,23.4171,7.12502,5.01887,-6.50349,1.47349e-14,2.98177e-16,1.14197,-19.4808,88.4317,132.763,10.8962,-9.41561,9.82667,7.12502,16.5463,39.1412,-16.4349,-20.5376,18.5147,67.9932,-21.6357,0.206109,1.71835,-27.811,-2.18486,-7.89285,38.4248,-5.52675,-5.96086,-30.0608
3.20246,16.5374,16.7933,-17.933,-79.7973,18.5844,13.4041,1.66471,-4.26624,4.99745,1.40783,-1.18669,-2.32769,0.587853,0.955966,-7.88348,0.145158,-11.3108,22.3654,0.985262,3.12439,8.16953,-0.320595,3.01638,3.05631e-14,-3.72721e-14,-32.1792,22.7521,-94.946,135.666,7.05095,-21.2412,23.2253,7.12502,5.14145,-6.6923,3.05631e-14,-3.72721e-14,0.866013,-19.9837,88.1744,132.836,10.7162,-9.16626,9.98412,7.12502,16.7864,39.2785,-17.0104,-21.0654,20.8798,67.2406,-19.3674,0.00748931,-1.80245,-27.9006,-1.44254,-6.13065,36.4351,-3.20697,-6.44067,-30.4222
3.31173,16.6265,16.6985,-8.83653,-78.3381,10.8625,12.879,1.22569,-3.62523,4.62875,0.968234,-0.892356,-2.40529,0.391527,0.974235,-7.34697,0.155231,-11.1916,21.51,0.755161,3.97826,7.78656,-0.301499,3.24628,2.02263e-14,-1.25234e-14,-32.0322,22.4481,-95.4888,135.945,6.86395,-20.0725,23.1373,7.12502,6.26984,-6.74995,2.02263e-14,-1.25234e-14,0.421341,-20.7089,87.9818,132.941,10.354,-9.33119,10.0067,7.12502,16.6276,39.3145,-19.5834,-22.2626,23.2881,66.997,-16.8507,-1.18025,-10.9779,-29.7407,-1.03741,-5.11857,34.4329,-1.15551,-6.19286,-33.969
3.40543,16.763,16.6705,-14.2651,-77.4221,16.4097,13.4471,1.27301,-4.28208,4.68082,0.884289,-1.4601,-2.65345,0.346708,0.756687,-7.2792,-0.0678739,-11.3058,21.1952,0.296448,4.84001,7.69521,-0.433313,3.51126,-2.28602e-15,-3.18055e-15,-32.0642,22.221,-96.1183,136,7.41567,-18.4585,22.799,7.12502,7.82779,-7.03605,-2.28602e-15,-3.18055e-15,-0.0507743,-21.3943,87.8628,132.976,10.0398,-9.68979,9.90605,7.12502,16.2823,39.2424,-20.1104,-22.9657,21.4687,66.9261,-14.3611,0.293608,-15.0544,-28.9078,-1.67972,-6.87494,32.5242,-0.620717,-3.27984,-37.242
3.48457,16.8981,16.6363,-19.3866,-76.2558,22.2133,13.2134,1.25426,-5.2802,4.69743,0.716745,-2.07512,-2.5031,0.255363,0.703531,-7.40057,-0.284921,-11.1529,20.9147,-0.0974354,5.35883,7.65156,-0.545732,3.62348,-1.56046e-14,1.05356e-14,-31.7638,22.3989,-96.3515,136.042,7.90798,-17.84,22.2034,7.12502,8.42476,-7.60852,-1.56046e-14,1.05356e-14,-0.283824,-21.7066,87.5022,132.99,9.96061,-9.35574,9.68141,7.12502,16.604,38.9911,-21.4925,-23.2358,19.401,67.1339,-11.4579,3.18643,-9.4783,-28.4936,-3.18609,-8.61757,30.8829,-0.807194,0.993123,-36.4626
