root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
0.636967,16.3739,34.5317,-157.529,6.27183,-179.127,-5.17329,-0.623421,-2.96281,-5.81064,-0.312395,0.339491,-3.0714,0.14776,1.99214,-14.4118,-1.15013,2.12667,37.1053,2.31271,-2.14738,15.5026,2.22431,-0.551572,-4.82053e-15,7.15625e-15,-44.7239,28.7706,-95.955,81.6731,-39.577,5.20074,6.10839,7.12502,30.5614,-21.3757,-4.82053e-15,7.15625e-15,-42.3826,-44.2816,104.176,72.5681,27.2529,21.1098,17.6782,7.12502,45.5675,40.9507,-51.4355,-10.774,23.6671,79.2474,-9.37791,-22.1492,17.8861,-41.9221,8.36377,-32.1927,47.6237,-42.8449,20.5941,4.65788
0.634041,16.3649,34.5,-157.442,6.36358,-178.937,-5.15808,-0.704122,-2.65956,-5.85055,-0.424671,0.44915,-3.11572,0.0850058,1.93257,-14.3575,-0.933002,2.04029,36.7254,2.62846,-2.33195,15.3164,2.28832,-0.570535,-1.72943e-14,-1.59028e-15,-44.2788,28.6786,-95.7372,81.1682,-39.4709,7.59321,2.46606,7.12502,32.8402,-24.5677,-1.72943e-14,-1.59028e-15,-42.3181,-44.9564,104.888,71.36,25.8087,19.9251,16.7199,7.12502,44.4653,40.427,-52.358,-9.9927,23.4878,78.1247,-10.623,-22.348,18.3397,-41.9071,8.02161,-31.9253,47.7582,-43.6272,20.3752,5.70992
0.635593,16.3587,34.4759,-157.271,6.38357,-178.737,-5.17901,-0.822159,-2.45332,-5.76129,-0.595348,0.609926,-3.00201,-0.012289,1.97864,-14.6696,-0.678447,1.90085,36.3149,2.91003,-2.42224,15.2011,2.32015,-0.547342,5.73991e-15,3.18055e-15,-43.269,28.7335,-95.3728,80.2745,-39.4663,7.82659,2.08113,7.12502,33.0621,-24.9059,5.73991e-15,3.18055e-15,-41.5386,-45.5393,104.999,70.0923,24.6978,19.2638,16.6571,7.12502,43.8487,40.5962,-53.3894,-9.15466,23.3612,76.8332,-10.8022,-23.0608,22.5684,-42.0246,7.81415,-31.6609,47.8721,-43.9154,20.3325,6.04596
0.640663,16.3554,34.4568,-157.348,6.16679,-178.709,-4.76714,-1.0159,-2.38747,-5.67463,-0.885808,0.693878,-3.12636,-0.16691,2.02535,-14.9228,-0.452573,1.88338,35.9195,3.11459,-2.4909,15.0787,2.34551,-0.548677,-2.00773e-14,1.78906e-15,-42.2482,28.8135,-95.1473,79.1528,-39.4673,5.54163,6.4128,7.12502,30.8865,-21.0103,-2.00773e-14,1.78906e-15,-40.7832,-46.0828,104.971,68.7326,23.0372,19.5982,16.6223,7.12502,44.1606,40.445,-54.2464,-8.61616,23.2072,75.4613,-8.91838,-24.3313,24.3721,-41.8728,7.63113,-31.5035,47.9436,-43.9433,20.3851,5.43881
0.640751,16.3468,34.418,-157.427,6.36169,-178.646,-4.67417,-1.07168,-2.34462,-5.49103,-0.986679,0.727301,-2.98193,-0.233155,2.03416,-15.3426,-0.240207,1.85541,35.6367,3.29988,-2.52073,15.0486,2.36735,-0.531749,5.66536e-15,-1.39149e-15,-41.0746,28.7647,-94.8146,77.8529,-39.4435,8.28623,1.72417,7.12502,33.4991,-25.1694,5.66536e-15,-1.39149e-15,-39.993,-46.7609,104.916,67.2749,21.1664,20.1129,16.4223,7.12502,44.6403,40.0621,-55.0664,-7.93413,23.0422,73.917,-12.2636,-22.7766,0.744888,-41.6462,7.5094,-31.4072,47.9703,-44.4012,20.3128,6.02446
0.644888,16.3385,34.3879,-157.447,6.33271,-178.67,-4.43979,-1.14749,-2.34563,-5.5661,-1.09175,0.733756,-3.18565,-0.280853,2.043,-15.3036,-0.118837,1.9366,35.3828,3.41012,-2.59108,14.9255,2.3982,-0.562474,-1.31198e-14,-4.77083e-15,-40.5433,28.3762,-94.6147,76.6467,-39.404,7.75306,2.98886,7.12502,32.9922,-24.013,-1.31198e-14,-4.77083e-15,-39.732,-47.4346,105.285,65.6928,19.3183,20.7006,15.9569,7.12502,45.1872,39.3824,-55.8088,-7.3475,22.7681,72.2549,-12.3129,-23.6285,-1.99426,-41.5274,7.41958,-31.3864,47.9676,-44.3784,20.5364,5.45032
0.647379,16.3468,34.351,-157.422,6.45391,-178.387,-4.2778,-1.16972,-2.12289,-5.70111,-1.11668,0.846714,-3.41764,-0.289865,2.0376,-15.0274,0.0242338,1.99858,35.0389,3.60127,-2.74556,14.7114,2.45702,-0.612927,-1.39149e-14,-8.15017e-15,-40.203,28.0199,-94.4315,75.3986,-39.1766,6.12994,6.59469,7.12502,31.4471,-20.7206,-1.39149e-14,-8.15017e-15,-39.682,-48.0374,105.88,64.0981,17.5777,20.8796,15.8928,7.12502,45.3536,39.2517,-56.4093,-6.44384,22.6005,70.5804,-14.7393,-23.0833,2.48349,-41.3142,7.25717,-31.0181,47.8785,-44.6603,20.7874,5.3977
0.654467,16.3449,34.318,-157.427,6.368,-178.189,-3.97161,-1.30463,-1.96565,-5.79129,-1.30007,0.981036,-3.67474,-0.379198,2.09194,-15.0189,0.198694,1.96733,34.7517,3.81941,-2.83325,14.5858,2.51272,-0.61319,2.25621e-14,2.5842e-15,-39.7053,27.8179,-94.2319,73.9711,-39.2749,5.78697,7.93202,7.12502,31.1203,-19.4465,2.25621e-14,2.5842e-15,-39.6733,-48.8291,106.513,62.3479,14.8932,20.3564,15.5467,7.12502,44.867,39.0984,-57.0426,-5.78504,22.6459,68.5881,-13.6557,-23.9392,-3.52228,-41.0954,7.12495,-30.6995,47.7473,-44.818,20.8825,5.82667
0.663179,16.359,34.2888,-157.42,6.25451,-178.12,-3.58765,-1.47394,-1.9669,-5.93067,-1.523,1.14499,-4.02135,-0.477728,2.26999,-14.9782,0.321524,1.88535,34.4459,3.99214,-2.97311,14.4445,2.5368,-0.633818,9.98893e-15,7.7526e-15,-39.2033,27.633,-93.9155,72.3725,-39.4111,6.22076,7.99054,7.12502,31.5337,-19.3078,9.98893e-15,7.7526e-15,-38.9006,-48.9812,106.437,60.4222,13.1385,21.6004,15.4032,7.12502,46.0229,38.4881,-57.4727,-4.9185,22.1608,66.8049,-17.1112,-22.2814,5.40214,-40.8021,7.01588,-30.5171,47.4354,-44.9715,20.8972,6.07752
0.670933,16.3846,34.2546,-157.427,5.92197,-178.068,-3.21755,-1.62291,-1.98015,-5.95091,-1.73025,1.29796,-4.23561,-0.576214,2.44483,-15.4802,0.340445,1.98088,34.3247,3.95529,-3.18551,14.5099,2.46771,-0.744578,1.07344e-14,1.03368e-14,-38.6195,27.2391,-93.3805,71.0634,-39.3834,6.40546,7.609,7.12502,31.7096,-19.6548,1.07344e-14,1.03368e-14,-37.9345,-49.8061,106.424,58.2185,11.162,20.6688,14.6589,7.12502,45.1576,38.0961,-57.9806,-4.49352,21.9658,64.8574,-18.5488,-21.6094,8.8951,-40.4148,7.0432,-30.3552,47.01,-44.7298,20.8722,5.52919
