root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
-0.0806323,17.9917,-0.763246,2.85501,-11.0917,1.11688,-1.34694,-1.68494,-3.46792,-0.408942,-2.21202,1.976,0.544612,-1.11288,3.93502,-21.302,-2.70794,-9.85633,28.0642,-1.82509,4.5518,13.1194,-1.26666,3.13108,4.54347e-14,-9.14409e-15,-33.2925,-5.42926,-80.1098,30.7423,20.4671,-17.6781,8.55081,7.12502,8.58099,-21.2548,4.54347e-14,-9.14409e-15,-24.0001,-24.4737,93.0167,82.9061,2.29602,-29.6283,21.2888,7.12502,-2.95851,51.248,-8.5111,9.31096,15.1772,24.9347,-16.0814,-3.35995,4.04131,1.04541,-2.03542,-21.6028,10.8296,-10.3152,6.76874,-11.7784
-0.0804218,17.994,-0.765803,2.91065,-10.9629,1.13911,-1.04528,-1.69626,-3.68847,-0.749001,-2.23592,2.16369,0.0439653,-1.10787,4.2697,-21.2366,-2.50941,-9.88147,28.607,-1.46893,4.31818,13.2994,-1.16164,3.1179,3.97569e-16,-6.36111e-15,-33.7327,-5.05012,-79.8398,30.8477,20.3051,-17.587,8.49536,7.12502,8.6689,-21.3066,3.97569e-16,-6.36111e-15,-23.8005,-24.3189,93.2753,82.2579,2.74577,-29.5936,21.3043,7.12502,-2.92494,51.264,-8.57681,9.22907,15.1567,24.9596,-16.1069,-3.47137,3.65701,1.00914,-2.12178,-21.6153,10.7316,-10.22,6.73319,-11.8443
-0.0812224,17.9927,-0.767841,2.82981,-10.9553,1.17993,-1.33648,-1.67028,-3.50595,-0.549253,-2.19273,1.9764,0.394148,-1.09759,3.96033,-21.2638,-2.37628,-9.64163,28.6568,-1.32967,4.22346,13.3091,-1.08814,3.0652,-2.72956e-14,-1.27222e-14,-33.4814,-5.327,-80.0584,30.8521,20.4967,-17.4445,8.38896,7.12502,8.80644,-21.4073,-2.72956e-14,-1.27222e-14,-22.7452,-24.5955,92.6281,81.5398,3.4273,-29.5829,21.4371,7.12502,-2.91466,51.397,-8.50974,9.19799,15.1329,25.0026,-16.143,-3.42146,3.50298,1.14073,-1.95656,-21.6345,10.619,-10.1801,6.55555,-12.0173
-0.0817449,17.9904,-0.769133,2.73486,-10.9863,1.26053,-1.49084,-1.62688,-3.47919,-0.400872,-2.12928,1.87511,0.622319,-1.07297,3.83457,-21.4519,-2.27554,-9.59006,28.8485,-1.17575,4.20497,13.4144,-1.02154,3.08184,-3.29237e-15,9.14409e-15,-33.2113,-5.5383,-80.1405,30.765,20.7007,-17.4084,8.1712,7.12502,8.8413,-21.6236,-3.29237e-15,9.14409e-15,-21.7741,-24.7827,92.2089,80.7711,3.73731,-29.5795,21.8513,7.12502,-2.91137,51.8112,-8.42633,9.1811,15.0541,25.0299,-16.1218,-3.30973,4.06685,1.2878,-1.7908,-21.7072,10.5062,-10.131,6.41682,-12.1328
-0.0816782,17.9905,-0.77029,2.72926,-10.9865,1.25851,-1.5928,-1.59933,-3.40714,-0.363373,-2.09023,1.84593,0.710733,-1.05565,3.76113,-21.6312,-2.15439,-9.65821,29.124,-0.963007,4.22938,13.5505,-0.939734,3.14905,-1.10698e-14,7.95139e-16,-33.0936,-5.60086,-80.1813,30.781,20.7068,-17.3647,7.90967,7.12502,8.88341,-21.8833,-1.10698e-14,7.95139e-16,-21.0277,-24.9997,91.9843,79.9127,3.184,-29.6964,22.1606,7.12502,-3.02426,52.1189,-8.42607,9.1742,15.0563,25.0343,-16.084,-3.28621,4.19875,1.29738,-1.76241,-21.7041,10.4369,-10.0906,6.41288,-11.9881
-0.0826058,17.9915,-0.770815,2.77997,-10.982,1.23294,-1.71198,-1.60548,-3.36822,-0.393219,-2.0959,1.86027,0.746525,-1.05865,3.75086,-21.6548,-2.00607,-9.6404,29.3724,-0.701275,4.07593,13.6382,-0.852994,3.13736,-2.69229e-14,-2.78299e-15,-33.0939,-5.54648,-80.199,30.8702,20.6558,-17.3032,7.96528,7.12502,8.94278,-21.8252,-2.69229e-14,-2.78299e-15,-20.3291,-24.9143,91.7124,79.214,3.81607,-29.5777,22.2689,7.12502,-2.90959,52.2288,-8.47771,9.19889,15.084,25.0203,-16.1123,-3.33397,3.79584,1.23499,-1.76657,-21.666,10.3893,-10.064,6.41391,-11.7914
-0.0825399,17.9938,-0.772415,2.82819,-10.9601,1.2056,-1.8148,-1.60008,-3.30118,-0.412954,-2.08694,1.84554,0.780128,-1.0543,3.69544,-21.7092,-1.87522,-9.48217,29.6227,-0.492793,3.86012,13.7379,-0.782501,3.06739,-3.30355e-14,5.56597e-15,-33.0723,-5.55368,-80.2427,30.939,20.5696,-17.293,8.27994,7.12502,8.95258,-21.5101,-3.30355e-14,5.56597e-15,-19.6991,-25.0187,91.4862,78.4732,3.96231,-29.5973,22.4696,7.12502,-2.92851,52.4293,-8.51115,9.17413,15.1138,24.9757,-16.1189,-3.39234,3.37354,1.20076,-1.79002,-21.6287,10.3945,-10.0761,6.38588,-11.9093
-0.0826201,17.9962,-0.774822,2.91247,-10.9868,1.19644,-1.97204,-1.60632,-3.25691,-0.430767,-2.09174,1.83683,0.848468,-1.0576,3.65705,-21.8376,-1.70922,-9.2939,29.8826,-0.229133,3.62754,13.8543,-0.687411,2.99601,-9.19379e-16,6.75868e-15,-33.0133,-5.42274,-80.3525,31.0464,20.4031,-17.4898,8.31952,7.12502,8.7627,-21.4786,-9.19379e-16,6.75868e-15,-19.092,-24.9336,91.3079,77.5766,4.37069,-30.1113,22.0119,7.12502,-3.42494,51.9642,-8.57884,9.20443,15.1101,24.894,-16.0439,-3.42822,3.39329,1.06224,-1.70623,-21.6043,10.5202,-10.1547,6.2778,-11.9107
-0.0782785,17.9981,-0.779267,2.98211,-10.9398,1.13962,-1.99916,-1.6408,-3.14038,-0.520912,-2.14008,1.88038,0.772724,-1.07872,3.63555,-21.8372,-1.5454,-9.25207,30.128,0.0573493,3.44334,13.938,-0.593269,2.97175,-3.47625e-14,7.95139e-16,-33.0492,-5.24982,-80.377,31.14,20.3478,-17.6696,8.11342,7.12502,8.5892,-21.6919,-3.47625e-14,7.95139e-16,-18.8076,-24.4281,91.3566,76.8227,4.56998,-30.3924,21.3815,7.12502,-3.69639,51.3292,-8.60967,9.1146,15.1419,24.7967,-15.9665,-3.42757,3.29147,0.875345,-1.78064,-21.5593,10.7288,-10.2469,6.316,-11.942
-0.0706489,17.9984,-0.785935,2.93887,-10.7728,0.959327,-1.65484,-1.70731,-2.94472,-0.696961,-2.24208,2.02381,0.406167,-1.12024,3.68433,-21.7395,-1.39926,-9.30187,30.3913,0.344307,3.25518,14.0109,-0.511888,2.96097,-1.99033e-14,1.98785e-15,-33.2398,-4.93003,-80.2891,31.243,20.2358,-17.8351,7.93901,7.12502,8.42948,-21.8728,-1.99033e-14,1.98785e-15,-18.9653,-23.4014,91.6906,76.3501,4.03729,-29.8266,20.9602,7.12502,-3.14997,50.9167,-8.47459,8.97817,15.3225,24.7042,-15.9625,-3.40275,3.6487,0.815985,-2.06273,-21.4072,10.9587,-10.3318,6.45191,-12.1618
-0.0701833,17.9974,-0.791384,2.83564,-10.6926,0.848694,-1.14782,-1.74527,-3.02199,-0.937709,-2.30422,2.24181,-0.107965,-1.13758,3.97336,-21.6391,-1.2488,-9.44815,30.742,0.678544,3.06136,14.1197,-0.426425,2.97479,1.37099e-14,-7.95139e-15,-33.5231,-4.55631,-80.1029,31.387,20.1109,-17.9361,7.97777,7.12502,8.33204,-21.8379,1.37099e-14,-7.95139e-15,-19.1463,-22.5737,92.1375,75.7669,3.5964,-29.3232,20.7479,7.12502,-2.66384,50.711,-8.30096,9.01514,15.4741,24.6114,-15.9715,-3.48617,3.889,0.784228,-2.19472,-21.2923,11.2321,-10.4482,6.53434,-12.3085
-0.0742327,17.9964,-0.794893,2.73438,-10.6937,0.750605,-1.00028,-1.76579,-3.02216,-0.952881,-2.33505,2.33307,-0.19966,-1.1509,4.07275,-21.6882,-1.107,-9.46247,30.9847,0.953706,2.91054,14.2177,-0.340966,2.97177,-1.77291e-14,3.18055e-15,-33.4521,-4.42542,-80.114,31.4261,20.0542,-17.9857,8.08203,7.12502,8.28416,-21.7355,-1.77291e-14,3.18055e-15,-18.7663,-22.1723,92.1574,75.0468,3.34796,-29.0463,20.9211,7.12502,-2.39638,50.8874,-8.13962,9.13275,15.6354,24.5127,-15.928,-3.65224,3.67435,0.747156,-2.1714,-21.1622,11.5299,-10.5596,6.53697,-12.4623
