root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
0.189936,16.3812,-2.54321,-10.9896,-6.1819,1.98305,13.7264,-0.825911,-2.73742,2.45543,-1.50663,-0.142738,-5.03439,-0.703094,1.66412,-8.28044,-0.615244,-6.136,6.13263,-0.681107,7.15649,3.21758,-0.168251,3.14158,2.08413e-14,2.88238e-15,38.8038,-34.4896,-19.1767,104.658,5.19868,-44.2508,9.2198,7.12502,-17.0627,-20.0509,2.08413e-14,2.88238e-15,38.5148,28.4273,28.0885,103.105,24.3264,-36.3002,13.1939,7.12502,-9.39948,42.9643,-5.85794,23.4385,5.33305,53.0112,-32.504,-10.7263,-26.7792,-8.54418,-6.22509,-7.10811,59.13,-27.3655,-2.53475,-28.2786
0.224213,16.4512,-2.51971,-10.956,-6.36278,2.31812,13.297,-0.723377,-2.94634,2.27205,-1.38573,-0.0724513,-4.99051,-0.638615,1.82782,-9.29467,-0.427052,-6.66103,7.82013,-0.426366,7.62065,3.87797,-0.0103832,3.40259,1.77543e-14,9.93923e-16,37.9781,-33.185,-18.8431,104.01,5.39212,-43.9413,8.74775,7.12502,-16.7647,-20.5484,1.77543e-14,9.93923e-16,36.5584,26.4863,27.4242,103.145,23.9432,-36.3448,13.2353,7.12502,-9.44254,43.0038,-5.43215,23.4113,4.76291,51.8845,-31.8097,-10.1697,-26.3917,-7.78339,-5.98809,-7.737,57.8516,-27.2598,-2.09722,-28.0744
0.259937,16.5447,-2.49573,-10.7573,-6.62943,2.48521,12.7139,-0.637502,-2.89288,2.0436,-1.24538,-0.0137818,-4.91686,-0.568677,1.82639,-9.63711,-0.297969,-6.62512,8.66577,-0.264741,7.49887,4.17913,0.0721606,3.37878,-1.26321e-14,3.97569e-16,36.9199,-31.8282,-18.6449,103.274,5.54699,-43.512,8.14134,7.12502,-16.3514,-21.1894,-1.26321e-14,3.97569e-16,34.4815,24.5128,26.7603,102.99,23.7739,-36.0958,12.9915,7.12502,-9.2022,42.7707,-5.15235,23.4311,4.37042,50.6758,-30.6462,-9.94224,-26.8287,-7.15051,-5.58206,-8.19397,56.5157,-26.9224,-1.41476,-28.1
0.296981,16.6634,-2.46921,-10.4261,-7.06973,2.32037,12.0124,-0.546743,-2.46625,1.82386,-1.04204,0.137869,-4.77538,-0.474412,1.70123,-9.80885,-0.182029,-6.50296,9.17259,-0.116065,7.28896,4.35109,0.141518,3.30892,-2.8917e-14,6.36111e-15,35.8184,-30.5363,-18.6181,102.41,5.79963,-43.1657,7.5726,7.12502,-16.0179,-21.7852,-2.8917e-14,6.36111e-15,32.3212,22.5716,26.1715,102.664,23.6854,-35.9718,12.6519,7.12502,-9.08259,42.4363,-5.05858,23.6462,4.38023,49.4525,-29.245,-9.69867,-27.4745,-6.59331,-5.01488,-8.23241,55.1443,-26.2846,-1.02081,-27.5928
0.32979,16.8021,-2.44425,-10.0113,-7.59614,1.85081,11.3992,-0.459359,-1.79122,1.54347,-0.816045,0.387932,-4.74594,-0.370424,1.54002,-10.0931,-0.0920443,-6.39751,9.76614,0.000266402,7.11024,4.57173,0.197523,3.25187,-2.67738e-15,1.47101e-14,34.5364,-29.1722,-18.6167,101.389,5.95623,-43.0453,6.96767,7.12502,-15.902,-22.3994,-2.67738e-15,1.47101e-14,29.9364,20.6248,25.7233,102.257,23.548,-35.871,12.4656,7.12502,-8.98534,42.2542,-5.03773,24.0659,4.79629,48.2123,-27.6055,-9.36196,-27.2997,-6.125,-4.39602,-7.86215,53.7474,-25.2701,-0.816288,-26.9219
0.361843,16.962,-2.41913,-9.61853,-7.99933,1.49172,10.9147,-0.378539,-1.21489,1.21796,-0.622461,0.580384,-4.82907,-0.280572,1.38329,-10.5036,-0.0168131,-6.13703,10.4529,0.092013,6.80706,4.84559,0.240937,3.13115,-8.80865e-15,-2.0276e-14,32.8978,-27.7565,-18.5341,100.319,5.88892,-42.9229,6.50038,7.12502,-15.7841,-22.8761,-8.80865e-15,-2.0276e-14,27.4801,18.6566,25.4487,101.645,23.4216,-35.4818,12.7387,7.12502,-8.60971,42.5432,-4.93309,24.5434,5.13867,46.9722,-25.8263,-9.14973,-27.3643,-5.64353,-3.91495,-7.64154,52.3019,-24.0152,-0.535855,-26.8488
0.394396,17.1312,-2.39728,-9.22035,-8.32887,1.36143,10.3578,-0.302975,-0.904978,0.95302,-0.472134,0.744657,-4.80184,-0.209497,1.35389,-10.8392,0.148271,-5.92152,10.8168,0.318105,6.53725,5.00005,0.348273,3.03384,-1.2921e-15,-1.03368e-14,31.2303,-26.402,-18.5232,99.1909,5.74,-42.7425,6.09708,7.12502,-15.6104,-23.293,-1.2921e-15,-1.03368e-14,25.0184,16.8466,25.4357,100.824,23.5982,-34.6638,13.6521,7.12502,-7.82029,43.4875,-4.88242,25.0625,5.23215,45.7407,-23.8459,-9.26785,-28.1938,-5.1631,-3.62359,-7.7168,50.7784,-22.5441,-0.152726,-27.2117
0.421672,17.3067,-2.38277,-8.80693,-8.65704,1.29308,9.77895,-0.243012,-0.718999,0.747828,-0.360418,0.89472,-4.69642,-0.156212,1.38573,-11.04,0.341882,-5.74514,10.791,0.585847,6.35398,5.00977,0.477555,2.96762,-5.86415e-15,8.34896e-15,29.5925,-25.1576,-18.7704,97.9775,5.61089,-42.3875,5.58926,7.12502,-15.2684,-23.8272,-5.86415e-15,8.34896e-15,22.611,15.2609,25.7454,99.854,23.6502,-33.45,14.9414,7.12502,-6.64868,44.817,-4.92836,25.6981,5.28495,44.5088,-21.6034,-9.31947,-28.303,-4.71516,-3.48984,-7.84064,49.14,-20.7866,0.155983,-27.8589
0.445699,17.4966,-2.36831,-8.52227,-8.86331,1.36423,9.3526,-0.194577,-0.696484,0.555722,-0.287198,0.976928,-4.66024,-0.118829,1.44644,-11.5343,0.44085,-5.52846,11.1147,0.720381,6.1644,5.18645,0.546594,2.89113,-1.26228e-14,9.93923e-15,27.8005,-23.9571,-19.1491,96.7019,5.41073,-42.0549,5.04618,7.12502,-14.9481,-24.3944,-1.26228e-14,9.93923e-15,20.1752,13.7031,26.282,98.6934,23.4145,-32.2786,15.7399,7.12502,-5.51771,45.648,-4.79964,26.3719,5.27505,43.2576,-19.1373,-9.22426,-26.9999,-4.1444,-3.56511,-8.14702,47.3545,-18.8466,0.540127,-28.9422
0.466614,17.6933,-2.35835,-8.21226,-9.00074,1.3399,9.04774,-0.168665,-0.68091,0.300432,-0.242101,1.11406,-4.75674,-0.0933337,1.57378,-12.1579,0.524348,-5.32973,11.6971,0.832879,5.97714,5.4678,0.605167,2.82238,5.99087e-14,-1.15295e-14,25.9169,-22.7279,-19.5128,95.2839,5.07308,-41.8861,4.67527,7.12502,-14.7855,-24.7773,5.99087e-14,-1.15295e-14,17.6469,12.1743,27.0169,97.3139,23.8956,-31.3307,16.2941,7.12502,-4.60249,46.2241,-4.63818,27.0685,5.42592,41.9848,-16.5288,-9.4566,-25.5653,-3.59425,-3.69194,-8.30056,45.4638,-16.6944,0.750684,-30.0863
