root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
3.76436,17.433,3.67153,21.3672,-7.82105,-1.38926,-11.336,1.20737,7.31746,-13.8217,1.20083,1.11203,-8.39061,-0.0465514,-2.83048,-2.33673,18.2681,13.0551,11.5342,22.9064,7.62269,4.4443,12.1554,1.632,-5.96354e-15,-3.97569e-15,-9.51269,-24.0621,26.9017,121.682,-59.3895,-3.91294,-46.2141,7.12502,21.8376,-75.0019,-5.96354e-15,-3.97569e-15,33.1087,26.8804,-16.6845,28.7709,25.281,-25.8372,-22.8955,7.12502,0.702983,7.08312,4.73581,4.23817,0.550992,-1.27222e-14,-18.1569,-24.3136,42.5539,-28.8479,-1.76052,-24.8201,25.6735,-16.1259,5.75257,9.18287
3.76392,17.4322,3.67022,21.4629,-7.99147,-1.22539,-11.3698,1.22692,7.11847,-13.8826,1.23217,1.03498,-8.43468,-0.0204271,-2.80082,-2.26213,18.2466,13.1504,11.5111,22.8971,7.50396,4.44998,12.1469,1.5826,-3.81667e-14,-1.59028e-15,-9.51021,-24.0777,26.8949,121.659,-59.3543,-3.47246,-46.0517,7.12502,22.2605,-74.7896,-3.81667e-14,-1.59028e-15,33.0756,26.8954,-16.8277,28.7832,25.4153,-25.5441,-22.9444,7.12502,0.986062,7.03308,4.55626,4.29283,0.289887,1.27222e-14,-19.0247,-22.8026,43.9886,-28.9185,-1.62257,-25.071,25.5979,-16.2614,5.72634,9.17179
3.7654,17.4331,3.66866,21.8108,-8.32557,-1.26733,-11.5438,1.36585,7.05217,-13.9987,1.40606,0.999528,-8.45312,0.0666117,-2.79168,-2.23883,18.2244,13.1738,11.3869,22.8884,7.39337,4.42201,12.132,1.53964,8.54774e-15,3.4191e-14,-9.53817,-24.0476,26.9613,121.625,-59.2689,-3.02174,-45.8613,7.12502,22.6931,-74.5469,8.54774e-15,3.4191e-14,33.1874,27.0487,-16.7255,28.7341,25.2624,-25.4209,-23.3004,7.12502,1.10507,6.67647,4.02711,4.48376,0.145875,9.54166e-15,-19.4579,-22.2771,44.6535,-29.3222,-1.57652,-25.0978,25.6582,-16.1514,5.97315,8.92449
3.76212,17.4301,3.67764,21.557,-7.95918,-1.2782,-11.3935,1.25898,7.1881,-13.9434,1.26958,0.990807,-8.48869,-0.0139941,-2.88478,-2.44834,18.203,13.117,11.5776,22.8093,7.48911,4.49663,12.1073,1.5987,3.18055e-14,-1.66979e-14,-9.52241,-24.0449,26.9807,121.595,-59.2017,-2.92135,-45.868,7.12502,22.7894,-74.5418,3.18055e-14,-1.66979e-14,33.335,27.1946,-16.531,28.6692,25.0552,-25.6157,-23.6109,7.12502,0.916923,6.36688,4.51258,4.25315,0.363589,-3.81667e-14,-20.7235,-21.01,46.4119,-29.0485,-1.68158,-24.9894,25.6954,-16.1317,5.76305,8.8171
3.7595,17.428,3.68006,21.4522,-7.79465,-1.33093,-11.2934,1.20672,7.32046,-13.9457,1.20299,0.98866,-8.55664,-0.0620311,-2.96455,-2.41998,18.1624,13.188,11.6201,22.764,7.37975,4.52583,12.0846,1.56036,1.98785e-16,1.19271e-14,-9.40757,-24.1745,26.9013,121.507,-59.2412,-2.9305,-46.096,7.12502,22.7807,-74.7709,1.98785e-16,1.19271e-14,33.3474,27.2114,-16.5337,28.6699,25.0877,-25.6115,-23.4666,7.12502,0.921006,6.51114,4.72186,4.16394,0.5201,-9.54166e-15,-21.7687,-19.9189,47.7695,-28.9624,-1.62724,-24.9122,25.7733,-16.2591,5.58252,8.96229
3.7597,17.4262,3.68568,21.438,-7.77121,-1.33313,-11.3561,1.20065,7.40541,-13.9088,1.18029,0.946845,-8.48188,-0.0804623,-3.0569,-2.40661,18.1797,13.2619,11.5484,22.8043,7.22609,4.52779,12.0958,1.51004,6.85807e-15,-3.65764e-14,-9.35185,-24.3236,26.8462,121.427,-59.2502,-3.20832,-46.3056,7.12502,22.514,-75.013,6.85807e-15,-3.65764e-14,33.2074,27.1656,-16.7831,28.7334,25.2891,-25.587,-23.1951,7.12502,0.944661,6.78257,4.77166,4.14876,0.545926,-2.54444e-14,-21.7383,-19.9727,47.6347,-28.9523,-1.48661,-24.9581,25.8397,-16.4016,5.45311,8.99061
3.76065,17.4251,3.69312,21.4739,-7.69695,-1.38877,-11.4735,1.21212,7.53563,-13.8633,1.17363,0.913996,-8.36612,-0.0925039,-3.16351,-2.59827,18.202,13.19,11.5465,22.8036,7.26574,4.54417,12.0959,1.54603,-2.3556e-14,9.54166e-15,-9.48209,-24.2526,26.9556,121.479,-59.217,-4.10573,-46.4624,7.12502,21.6524,-75.2717,-2.3556e-14,9.54166e-15,33.0463,27.0136,-17.1147,28.8211,25.663,-25.4562,-23.0587,7.12502,1.07098,6.91835,4.80109,4.09305,0.633468,1.27222e-14,-21.2655,-20.4345,46.9355,-28.9965,-1.4674,-24.9034,25.8958,-16.4451,5.38433,9.04398
3.7596,17.4236,3.6959,21.4469,-7.62737,-1.3975,-11.4581,1.21804,7.59188,-13.8563,1.17805,0.871836,-8.36643,-0.0975262,-3.2401,-2.65,18.1404,13.1054,11.4372,22.7248,7.26966,4.50569,12.0499,1.54593,1.68967e-14,-2.78299e-14,-9.6469,-24.0218,27.1414,121.553,-59.0393,-5.04333,-46.4934,7.12502,20.7518,-75.4038,1.68967e-14,-2.78299e-14,33.1547,27.0553,-17.0572,28.8021,25.649,-25.27,-22.8873,7.12502,1.25081,7.08879,4.88754,4.04426,0.675033,2.54444e-14,-21.3324,-20.2974,47.0207,-28.9861,-1.50024,-24.8715,25.9373,-16.481,5.33195,9.26203
3.76134,17.422,3.69856,21.4357,-7.55631,-1.39341,-11.4509,1.22897,7.69268,-13.8694,1.18517,0.799625,-8.38589,-0.108473,-3.37347,-2.55127,18.1066,13.1558,11.3345,22.7034,7.22028,4.4685,12.0332,1.50964,8.05078e-15,-1.59028e-15,-9.74807,-23.8872,27.2107,121.569,-58.8103,-6.01606,-46.5891,7.12502,19.8169,-75.5988,8.05078e-15,-1.59028e-15,33.5628,27.5244,-16.5112,28.6668,25,-25.2893,-22.8421,7.12502,1.23217,7.13406,4.95204,3.98397,0.703596,0,-20.5682,-20.9651,45.9698,-28.9751,-1.42697,-24.898,25.9617,-16.5428,5.16888,9.59144
3.76275,17.4213,3.70193,21.4561,-7.60346,-1.36406,-11.4953,1.26774,7.70976,-13.8987,1.22936,0.735111,-8.38926,-0.0927433,-3.44977,-2.42993,18.102,13.2363,11.3376,22.7141,7.20162,4.46209,12.0398,1.48645,-2.09718e-14,-1.11319e-14,-9.8364,-23.861,27.2909,121.606,-58.8918,-6.67559,-46.778,7.12502,19.1828,-75.852,-2.09718e-14,-1.11319e-14,33.6789,27.5898,-16.3895,28.695,24.9851,-25.3707,-22.8892,7.12502,1.15353,7.0874,4.9315,4.00722,0.662235,1.59028e-14,-18.8583,-22.3665,43.4475,-28.9751,-1.31512,-24.9786,25.9367,-16.5585,5.0973,9.61375
