root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
7.8461,18.7915,5.09872,5.16949,-81.1376,-2.90963,5.3747,1.23301,0.441526,1.0849,1.65301,0.125619,-1.88717,0.815425,-0.232319,-9.68659,1.23388,-3.79836,15.3167,1.42287,4.68617,6.16762,0.796546,2.22722,2.38976e-14,-5.46658e-16,-37.1078,0.593989,-81.3803,33.621,13.0929,-20.0142,3.21564,7.12502,6.32614,-26.6699,2.38976e-14,-5.46658e-16,-32.8966,23.351,73.7129,15.7897,-22.7682,-20.5536,25.4843,7.12502,5.80538,55.3848,-11.5477,16.8975,21.602,26.0866,-17.6473,-20.5479,3.1158,-7.32885,-4.56971,-19.3068,23.125,-22.2367,24.7979,6.30671
7.84041,18.7908,5.09417,4.90629,-81.1111,-2.64436,5.42635,1.18408,0.414343,1.08466,1.58704,0.154285,-1.91825,0.782535,-0.184345,-9.76863,1.23594,-3.78211,15.3874,1.43004,4.64575,6.20447,0.798307,2.21421,1.68905e-14,4.96962e-16,-37.2526,0.987449,-81.4842,33.857,12.6269,-20.0464,3.2437,7.12502,6.29498,-26.6428,1.68905e-14,4.96962e-16,-32.8825,23.4585,73.7453,15.7805,-22.7256,-20.5766,25.334,7.12502,5.78311,55.2351,-11.5283,16.8687,21.5769,26.1098,-17.748,-20.4962,3.07234,-7.28914,-4.42081,-19.3148,23.0399,-22.0701,24.6784,6.07157
7.83442,18.7919,5.08725,4.92147,-81.0924,-2.59729,5.4406,1.12447,0.396662,1.03911,1.50861,0.205055,-1.97529,0.743626,-0.117806,-9.80057,1.25191,-3.85367,15.4882,1.46356,4.62759,6.23993,0.808434,2.22472,3.39735e-14,-8.44835e-16,-37.3322,1.24364,-81.499,33.9067,12.4269,-20.0571,3.53006,7.12502,6.28471,-26.3567,3.39735e-14,-8.44835e-16,-32.8755,23.2366,73.9372,15.858,-22.3344,-20.505,25.3006,7.12502,5.85228,55.1998,-11.5736,17.0402,21.5766,26.1173,-17.9062,-20.6117,3.31985,-7.32607,-4.38427,-19.2842,22.9752,-22.0831,24.6088,6.36314
7.82945,18.7925,5.07856,4.83517,-81.1143,-2.42553,5.45275,1.11141,0.416283,0.979221,1.49321,0.192014,-2.04285,0.735884,-0.142157,-9.64579,1.25505,-3.83831,15.4011,1.4676,4.59444,6.18577,0.807219,2.20874,2.57861e-14,4.57205e-15,-37.3467,0.996722,-81.3909,33.6977,12.6917,-19.9494,3.86283,7.12502,6.38867,-26.0208,2.57861e-14,4.57205e-15,-32.848,22.9377,74.0809,15.9718,-22.0483,-20.4344,25.2525,7.12502,5.92047,55.1498,-11.6644,17.1851,21.5704,26.1285,-17.8523,-20.8061,3.10309,-7.37556,-4.44423,-19.2696,22.9028,-22.1858,24.581,6.93809
7.825,18.7926,5.07287,4.11972,-81.1487,-1.66032,5.52073,1.12213,0.387195,0.933966,1.50535,0.127807,-2.12631,0.741875,-0.194722,-9.58714,1.25723,-3.84329,15.3641,1.46051,4.65304,6.16353,0.807502,2.22645,-2.93518e-14,1.78906e-15,-37.3383,0.463167,-81.1972,33.3661,13.1309,-19.7175,4.16527,7.12502,6.61257,-25.7115,-2.93518e-14,1.78906e-15,-32.8748,22.9382,74.0523,16.0889,-22.2818,-20.4989,25.2088,7.12502,5.85813,55.1078,-11.6882,17.2429,21.4633,26.1134,-17.7842,-20.8788,2.97426,-7.38614,-4.46524,-19.3689,22.8629,-22.231,24.5809,7.0399
7.81945,18.7931,5.06837,4.02797,-81.1799,-1.51259,5.53156,1.13183,0.402031,0.915022,1.51952,0.129402,-2.15142,0.748828,-0.202914,-9.66812,1.24582,-3.87972,15.4277,1.44533,4.69123,6.19766,0.801621,2.2454,3.32964e-15,-2.5842e-15,-37.3291,0.294653,-81.0876,33.1812,13.1716,-19.4596,4.41269,7.12502,6.86152,-25.4561,3.32964e-15,-2.5842e-15,-32.8493,23.1055,74.0177,16.177,-22.5995,-20.4048,25.178,7.12502,5.94902,55.0744,-11.7093,17.3581,21.4469,26.085,-17.8213,-20.9373,3.12411,-7.41544,-4.37037,-19.3645,22.8353,-22.2409,24.4913,7.06379
7.81141,18.7936,5.06489,5.0072,-81.2352,-2.46363,5.46709,1.14325,0.563357,0.93772,1.5447,0.185126,-2.08918,0.76054,-0.236146,-9.69463,1.22457,-3.80006,15.3992,1.42234,4.59177,6.19609,0.788011,2.1986,1.42007e-14,-2.28602e-15,-37.3133,0.474085,-81.1185,33.1613,12.8959,-19.2878,4.32044,7.12502,7.02737,-25.5429,1.42007e-14,-2.28602e-15,-32.7049,23.163,74.1082,16.293,-22.4353,-20.1579,25.2519,7.12502,6.18738,55.1415,-11.7064,17.4797,21.6173,26.0559,-17.8398,-20.975,3.1859,-7.40286,-4.30103,-19.1946,22.7972,-22.1652,24.5002,6.89577
7.80328,18.7945,5.06402,5.44936,-81.2757,-2.88845,5.40444,1.10992,0.66735,0.969242,1.50602,0.217399,-2.02024,0.740839,-0.256733,-9.67817,1.23509,-3.73304,15.318,1.44054,4.51914,6.16813,0.795539,2.16443,-9.16894e-15,-4.47266e-15,-37.2409,0.629321,-81.1762,33.1244,12.7783,-19.2081,3.89879,7.12502,7.10423,-25.962,-9.16894e-15,-4.47266e-15,-32.5798,23.0882,74.2766,16.484,-22.0465,-19.9718,25.3036,7.12502,6.36709,55.1879,-11.6771,17.5042,21.6822,26.0098,-17.8551,-20.9296,3.11629,-7.36858,-4.45004,-19.1488,22.7752,-22.1711,24.7402,6.55872
7.79391,18.7954,5.06198,5.26427,-81.2446,-2.63123,5.31172,1.07001,0.713248,0.973815,1.4545,0.200446,-1.9626,0.715199,-0.294238,-9.65978,1.22614,-3.75227,15.2918,1.41927,4.59324,6.15665,0.78977,2.18897,-4.44284e-14,8.74653e-15,-37.2637,0.732877,-81.2521,33.2086,12.6359,-19.0522,3.54053,7.12502,7.25473,-26.3151,-4.44284e-14,8.74653e-15,-32.4315,22.771,74.5079,16.6169,-21.859,-19.9497,25.1442,7.12502,6.38842,55.0278,-11.6839,17.435,21.6303,25.9476,-17.8905,-20.9149,3.01038,-7.40231,-4.74518,-19.2054,22.7826,-22.344,24.9743,6.46997
7.78396,18.7958,5.0573,5.45274,-81.2131,-2.74747,5.24695,1.0687,0.840616,0.95572,1.45931,0.180003,-1.94123,0.717034,-0.385764,-9.61908,1.191,-3.74666,15.2766,1.35978,4.6493,6.14694,0.765068,2.20059,2.75689e-14,1.2921e-15,-37.3691,0.503924,-81.1965,33.2505,12.7465,-18.8995,3.55928,7.12502,7.40219,-26.2912,2.75689e-14,1.2921e-15,-32.2079,22.1586,74.8728,16.6921,-21.3876,-20.1572,25.0647,7.12502,6.18807,54.9543,-11.7085,17.3154,21.6616,25.8982,-17.859,-20.9179,2.83125,-7.4397,-5.06511,-19.1789,22.7913,-22.5884,25.1183,6.77886
7.78056,18.796,5.04847,6.03082,-81.2464,-3.30769,5.34615,1.05382,0.938235,0.920241,1.44742,0.228401,-2.03209,0.710013,-0.392507,-9.68398,1.19793,-3.78814,15.3774,1.37184,4.6635,6.18899,0.769628,2.2151,7.71533e-15,1.00386e-14,-37.3255,-0.0258352,-80.9216,32.879,13.3732,-19.0237,4.0037,7.12502,7.28227,-25.851,7.71533e-15,1.00386e-14,-32.0402,21.6898,75.2296,16.7874,-20.7169,-20.2806,25.044,7.12502,6.06897,54.9371,-11.7146,17.2368,21.7862,25.8279,-17.6967,-20.879,2.53929,-7.47267,-5.18013,-19.0583,22.8368,-22.7186,25.2104,7.06684
