root1,root2,root3,root4,root5,root6,lowerback1,lowerback2,lowerback3,upperback1,upperback2,upperback3,thorax1,thorax2,thorax3,lowerneck1,lowerneck2,lowerneck3,upperneck1,upperneck2,upperneck3,head1,head2,head3,rclavicle1,rclavicle2,rhumerus1,rhumerus2,rhumerus3,rradius1,rwrist1,rhand1,rhand2,rfingers1,rthumb1,rthumb2,lclavicle1,lclavicle2,lhumerus1,lhumerus2,lhumerus3,lradius1,lwrist1,lhand1,lhand2,lfingers1,lthumb1,lthumb2,rfemur1,rfemur2,rfemur3,rtibia1,rfoot1,rfoot2,rtoes1,lfemur1,lfemur2,lfemur3,ltibia1,lfoot1,lfoot2,ltoes1
-1.1969,17.8515,-5.04179,6.98082,-4.3943,1.4245,5.03331,-1.20174,-0.073097,2.86815,-1.59329,4.26889,0.257026,-0.835325,4.52163,-20.6176,-3.23694,-10.2372,29.3049,-2.84611,5.49128,13.6103,-1.64422,3.43066,1.19271e-15,-9.54166e-15,-24.8306,-5.87673,-78.3981,28.3017,21.1898,-21.0695,3.20841,7.12502,5.30721,-26.7051,1.19271e-15,-9.54166e-15,-30.3772,3.47662,85.5996,36.2532,-8.46336,-6.49029,27.7457,7.12502,19.361,56.8019,-23.0373,3.76985,15.8906,32.6726,-15.1165,-0.752451,3.26713,-14.4657,-6.66211,-12.9848,22.9703,-9.38599,13.7852,-21.1364
-1.20407,17.8522,-5.03515,6.91548,-4.33554,1.47938,5.11343,-1.22145,-0.0952896,2.89801,-1.61953,4.33517,0.248151,-0.84966,4.60656,-20.4952,-3.19003,-10.2631,29.3143,-2.75132,5.39672,13.5784,-1.62046,3.41379,-1.47101e-14,-1.59028e-14,-24.939,-5.86009,-78.2082,27.9946,21.2696,-21.0744,3.12383,7.12502,5.30253,-26.7898,-1.47101e-14,-1.59028e-14,-30.1684,3.11483,85.5994,36.798,-8.32445,-6.76092,27.6569,7.12502,19.1007,56.7389,-22.9665,3.80179,15.8676,32.7355,-15.0345,-0.962235,3.6202,-14.4664,-6.49902,-13.0557,23.0689,-9.26699,13.6528,-21.232
-1.21288,17.8538,-5.02961,6.89523,-4.27721,1.50444,5.23873,-1.25562,-0.123096,2.84568,-1.66095,4.43255,0.131881,-0.869771,4.73051,-20.2986,-3.11321,-10.3179,29.352,-2.61123,5.2976,13.5388,-1.58242,3.40864,9.93923e-15,2.54444e-14,-25.0721,-5.67051,-78.0131,27.6141,21.3169,-21.1402,3.14573,7.12502,5.23902,-26.7695,9.93923e-15,2.54444e-14,-30.2105,2.96926,85.6023,37.446,-8.29462,-7.05,27.5819,7.12502,18.8227,56.6912,-22.9038,3.90809,15.8652,32.7452,-15.0435,-1.13876,4.23965,-14.5577,-6.35577,-13.0593,23.2603,-9.13938,13.4928,-21.5261
-1.22219,17.8554,-5.0215,6.88229,-4.33133,1.52906,5.2585,-1.23948,-0.152858,2.83839,-1.63994,4.4951,0.11457,-0.859926,4.81268,-20.1528,-3.05892,-10.3285,29.4088,-2.52945,5.2433,13.5234,-1.55835,3.40435,-9.14409e-15,5.08889e-14,-25.1862,-5.6781,-77.7678,27.1558,21.7452,-21.3393,3.85065,7.12502,5.04678,-26.0693,-9.14409e-15,5.08889e-14,-30.2981,2.79409,85.5725,38.2013,-8.23305,-7.17487,27.6952,7.12502,18.7026,56.8161,-22.8601,4.00711,15.8725,32.7378,-14.9464,-1.20054,4.86752,-14.6281,-6.0338,-13.0841,23.4908,-9.07483,13.3064,-22.0237
-1.2299,17.8562,-5.01435,6.8305,-4.38568,1.48154,5.27882,-1.20935,-0.0693177,2.89051,-1.59755,4.52596,0.152021,-0.839085,4.79535,-20.0581,-3.03986,-10.3374,29.4651,-2.53292,5.30774,13.528,-1.55428,3.43289,1.90833e-14,-3.02153e-14,-25.3126,-5.81637,-77.6111,26.7815,22.006,-21.0892,4.00262,7.12502,5.28818,-25.9114,1.90833e-14,-3.02153e-14,-30.2597,2.50805,85.478,38.8834,-8.0626,-7.35564,27.5746,7.12502,18.5288,56.7122,-22.7658,4.15767,15.9594,32.7033,-14.8322,-1.31269,5.758,-14.6376,-5.73617,-13.0335,23.7489,-9.16243,13.1245,-22.2404
-1.23778,17.8607,-5.00942,6.77767,-4.364,1.45658,5.33478,-1.18636,-0.0532322,2.95095,-1.56703,4.57896,0.181941,-0.825197,4.84108,-20.0778,-3.04863,-10.3278,29.5514,-2.54713,5.30251,13.5701,-1.56172,3.42929,1.39149e-14,2.54444e-14,-25.3749,-5.91868,-77.4722,26.4581,21.885,-20.2699,3.00767,7.12502,6.07929,-26.8851,1.39149e-14,2.54444e-14,-30.148,2.32908,85.4065,39.5271,-7.98005,-7.41383,27.6854,7.12502,18.4728,56.8283,-22.6735,4.25949,16.0256,32.6649,-14.734,-1.46385,6.41566,-14.6884,-5.59713,-12.9724,24.0153,-9.22232,12.9,-22.1346
-1.24355,17.8622,-5.00152,6.75421,-4.26404,1.50273,5.30352,-1.18716,-0.0863996,3.01675,-1.5729,4.62458,0.270241,-0.830829,4.9064,-20.1515,-3.05015,-10.2986,29.6225,-2.5225,5.21341,13.6124,-1.56057,3.39478,2.06736e-14,-3.81667e-14,-25.4006,-6.11286,-77.2888,26.208,22.0192,-19.7817,2.21834,7.12502,6.55059,-27.6604,2.06736e-14,-3.81667e-14,-29.9575,2.15793,85.3849,40.0908,-7.93025,-7.4016,28.0474,7.12502,18.4845,57.1891,-22.5977,4.28005,16.009,32.6365,-14.6607,-1.59799,6.99185,-14.8299,-5.46513,-12.9806,24.2739,-9.12412,12.5719,-22.5873
-1.25055,17.861,-4.99235,6.72959,-4.16282,1.52107,5.2373,-1.20437,-0.115179,3.06847,-1.60083,4.705,0.36648,-0.847858,5.00609,-20.0998,-3.01069,-10.3537,29.6965,-2.43823,5.17005,13.6255,-1.53838,3.40359,1.11319e-14,-6.36111e-15,-25.4268,-6.25006,-77.0615,25.9376,22.3912,-19.6414,1.9304,7.12502,6.68597,-27.944,1.11319e-14,-6.36111e-15,-29.8236,1.99075,85.3984,40.673,-7.68658,-7.94672,27.993,7.12502,17.9601,57.1838,-22.5185,4.30628,16.0326,32.6141,-14.6333,-1.76245,7.30472,-14.961,-5.25686,-12.9617,24.5079,-8.8795,12.2208,-23.2143
-1.25859,17.8608,-4.98495,6.65713,-4.04548,1.52637,5.25329,-1.22854,-0.127546,3.10732,-1.63465,4.76809,0.40325,-0.866614,5.08094,-19.969,-2.95228,-10.3783,29.7066,-2.35513,5.15542,13.5938,-1.5085,3.41654,3.18055e-15,-3.18055e-15,-25.4388,-6.46514,-76.8635,25.582,22.7931,-19.5447,1.70024,7.12502,6.77935,-28.1712,3.18055e-15,-3.18055e-15,-29.795,1.8178,85.3579,41.3039,-7.50359,-8.62923,27.4152,7.12502,17.3033,56.6649,-22.3777,4.43663,16.0739,32.5707,-14.6751,-2.06198,7.35061,-15.0468,-5.0589,-12.9303,24.7451,-8.72231,11.9636,-24.0872
-1.26623,17.8655,-4.97509,6.60494,-3.97265,1.53623,5.25267,-1.244,-0.103538,3.12876,-1.65504,4.79372,0.427746,-0.877337,5.09485,-19.8517,-2.92427,-10.4265,29.7126,-2.31989,5.18113,13.5689,-1.49637,3.44133,1.23246e-14,3.65764e-14,-25.5138,-6.66529,-76.7279,25.3375,23.0647,-19.5009,1.52486,7.12502,6.82168,-28.3452,1.23246e-14,3.65764e-14,-29.7363,1.75876,85.2445,41.7952,-7.42471,-8.92324,27.3954,7.12502,17.0203,56.6697,-22.2345,4.53092,16.1008,32.4855,-14.7285,-2.26885,7.40927,-15.1152,-4.84796,-12.9138,25.0083,-8.69429,11.6767,-24.4886
